survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2014,101365,309,205,137,172,35,53,2,1,1,0,0,6,4,0,63,9,305,70,70,162,3,136,27,25,84,0,169,43,45,78,3,35,53,2,1,1,0,0,6,4,0,64,4,1,3,25,50,0,0,0,0,0,25,0,0,25,,,,,,,,,,,,,,69,1,0,0,99,1,0,0,16,5,80,14,5,81,100,0,0
2014,101435,1160,1009,912,248,64,20,3,1,1,0,1,3,9,1,49,20,1160,227,145,777,11,912,227,52,629,4,248,0,93,148,7,64,20,3,1,1,0,1,3,9,1,49,0,0,0,,,,,,,,,,,,268,268,0,76,76,0,192,192,0,0,77,23,0,160,66,1,0,70,29,0,0,0,0,100,0,0,100,,,
2014,101453,93,61,41,52,75,8,4,1,0,1,2,1,5,3,5,3,62,2,6,54,0,35,2,4,29,0,27,0,2,25,0,74,11,5,2,0,2,3,0,3,2,8,31,6,25,77,0,3,0,0,0,0,3,10,6,0,,,,,,,,,,,,,,1,1,0,0,50,50,0,0,41,22,38,40,18,42,42,29,29
2014,101462,1062,719,546,516,35,57,3,1,1,0,1,2,1,0,57,16,1062,277,346,351,88,546,167,198,181,0,516,110,148,170,88,35,57,3,1,1,0,1,2,1,0,57,0,0,0,,,,,,,,,,,,538,538,0,298,298,0,240,240,0,7,41,51,1,274,3,0,0,99,1,0,0,0,16,84,0,16,84,,,
2014,101471,473,436,417,56,43,55,2,0,0,0,0,0,0,0,21,58,473,281,3,189,0,417,272,3,142,0,56,9,0,47,0,43,55,2,0,0,0,0,0,0,0,21,0,0,0,,,,,,,,,,,,390,390,0,344,344,0,46,46,0,0,17,82,1,281,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2014,101480,8659,7001,5936,2723,69,23,1,1,1,0,1,0,3,2,57,15,7647,1185,661,5214,587,5733,1169,445,4042,77,1914,16,216,1172,510,69,23,1,1,1,0,1,0,3,2,57,1012,203,809,65,26,1,1,1,0,1,0,2,4,61,2380,1532,848,861,718,143,1519,814,705,6,74,20,0,945,238,0,2,80,20,0,0,18,0,82,12,0,88,65,0,35
2014,101499,1086,748,577,509,59,29,1,2,2,0,2,2,4,0,56,24,1086,310,131,592,53,577,258,80,238,1,509,52,51,354,52,59,29,1,2,2,0,2,2,4,0,56,0,0,0,,,,,,,,,,,,424,424,0,171,171,0,253,253,0,2,58,39,0,264,37,0,9,85,12,0,3,3,20,77,3,20,77,,,
2014,101505,8516,4829,2965,5551,69,21,4,2,2,0,0,3,0,0,61,13,8516,1648,944,4851,1073,2965,1096,404,1440,25,5551,552,540,3411,1048,69,21,4,2,2,0,0,3,0,0,61,0,0,0,,,,,,,,,,,,2923,2923,0,691,691,0,2232,2232,0,7,58,34,0,1557,27,8,56,94,2,0,3,15,20,66,15,20,66,,,
2014,101514,10802,6308,4036,6766,66,18,4,4,3,0,2,4,2,1,56,12,10802,2006,680,6694,1422,4036,1260,309,2375,92,6766,746,371,4319,1330,66,18,4,4,3,0,2,4,2,1,56,0,0,0,,,,,,,,,,,,3849,3849,0,1106,1106,0,2743,2743,0,7,57,36,0,1935,39,0,32,96,2,0,2,16,24,61,16,24,61,,,
2014,101541,378,310,266,112,75,16,2,1,1,0,1,1,3,1,97,22,378,98,53,225,2,266,82,31,153,0,112,16,22,72,2,75,16,2,1,1,0,1,1,3,1,97,0,0,0,,,,,,,,,,,,122,122,0,39,39,0,83,83,0,2,65,33,0,66,15,1,16,67,15,1,16,23,3,74,23,3,74,,,
2014,101569,3090,2215,1773,1317,15,74,1,1,1,0,0,1,8,0,60,21,3090,806,347,1752,185,1773,649,190,928,6,1317,157,157,824,179,15,74,1,1,1,0,0,1,8,0,60,0,0,0,,,,,,,,,,,,1069,1069,0,456,456,0,613,613,0,3,61,35,0,790,14,0,2,98,2,0,0,5,18,77,5,18,77,,,
2014,101587,3989,3738,3581,408,44,44,1,0,0,0,0,1,5,4,70,18,1922,350,218,1348,6,1694,348,193,1150,3,228,2,25,198,3,44,41,2,0,0,0,0,1,5,6,56,2067,1887,180,45,48,1,0,0,0,1,1,4,1,84,,,,,,,,,,,,,,275,67,7,1,79,19,2,0,50,1,49,10,1,89,87,2,11
2014,101602,1599,1208,1010,589,72,25,1,1,1,0,0,1,0,0,60,28,1599,490,105,798,206,1010,447,67,495,1,589,43,38,303,205,72,25,1,1,1,0,0,1,0,0,60,0,0,0,,,,,,,,,,,,345,345,0,166,166,0,179,179,0,9,69,22,0,474,14,0,2,97,3,0,0,2,38,59,2,38,59,,,
2014,101648,439,435,433,6,57,23,10,4,3,0,1,3,2,0,20,63,439,278,17,138,6,433,278,17,138,0,6,0,0,0,6,57,23,10,4,3,0,1,3,2,0,20,0,0,0,,,,,,,,,,,,5,5,0,3,3,0,2,2,0,1,98,1,0,109,166,0,3,39,60,0,1,0,0,100,0,0,100,,,
2014,101675,1782,1740,1713,69,2,97,0,0,0,0,0,1,0,0,49,27,1782,489,145,1144,4,1713,486,142,1084,1,69,3,3,60,3,2,97,0,0,0,0,0,1,0,0,49,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,301,141,0,47,62,29,0,10,0,0,100,0,0,100,,,
2014,101693,1600,1427,1317,283,63,24,1,1,1,0,2,2,5,3,66,19,1466,275,136,1049,6,1282,274,119,889,0,184,1,17,160,6,65,21,2,0,0,0,2,2,4,4,65,134,35,99,37,54,0,2,2,0,0,0,7,0,81,,,,,,,,,,,,,,159,102,14,0,58,37,5,0,1,25,74,1,25,73,2,16,81
2014,101709,3070,2731,2519,551,73,14,3,1,1,0,1,2,6,1,67,20,2664,540,181,1923,20,2361,530,167,1660,4,303,10,14,263,16,72,14,3,1,1,0,1,2,6,1,66,406,158,248,73,17,3,0,0,0,0,1,5,0,73,618,334,284,284,203,81,334,131,203,1,87,13,0,413,39,0,88,76,7,0,16,0,10,90,0,7,93,0,31,69
2014,101736,3891,2553,1877,2014,81,11,4,0,0,0,1,0,3,0,55,18,3891,838,245,2221,587,1877,684,160,1026,7,2014,154,85,1195,580,81,11,4,0,0,0,1,0,3,0,55,0,0,0,,,,,,,,,,,,1015,1015,0,388,388,0,627,627,0,11,63,26,1,750,18,0,70,89,2,0,8,3,16,81,3,16,81,,,
2014,101879,6841,5671,4927,1914,71,13,2,2,2,0,1,2,4,4,58,16,5885,944,652,3889,400,4648,931,520,3192,5,1237,13,132,697,395,71,13,3,1,1,0,1,2,5,4,57,956,279,677,72,9,1,8,8,0,1,1,1,6,61,1734,950,784,687,495,192,1047,455,592,5,79,16,0,775,145,22,2,82,15,2,0,14,25,61,7,27,66,54,16,30
2014,101897,2708,1793,1331,1377,86,2,7,1,1,0,3,1,0,0,61,20,2708,644,100,1481,483,1331,534,58,717,22,1377,110,42,764,461,86,2,7,1,1,0,3,1,0,0,61,0,0,0,,,,,,,,,,,,709,709,0,313,313,0,396,396,0,12,61,26,0,636,7,0,1,99,1,0,0,9,34,56,9,34,56,,,
2014,101912,1939,1851,1794,145,1,84,2,0,0,0,1,0,3,8,57,20,1880,374,80,1424,2,1750,374,80,1296,0,130,0,0,128,2,1,85,2,0,0,0,1,0,3,8,57,59,44,15,29,51,5,10,10,0,0,0,2,3,58,320,272,48,229,196,33,91,76,15,1,84,15,0,34,305,23,12,9,82,6,3,0,9,91,0,6,94,0,100,0
2014,101949,1398,1047,869,529,53,43,1,1,1,0,1,1,1,0,61,31,1398,463,91,626,218,869,436,55,376,2,529,27,36,250,216,53,43,1,1,1,0,1,1,1,0,61,0,0,0,,,,,,,,,,,,226,226,0,95,95,0,131,131,0,11,72,16,0,434,25,0,4,94,5,0,1,2,21,77,2,21,77,,,
2014,101958,84,84,84,0,80,13,7,0,0,0,0,0,0,0,93,48,84,40,13,31,0,84,40,13,31,0,0,0,0,0,0,80,13,7,0,0,0,0,0,0,0,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,17,23,0,0,43,58,0,0,81,13,6,81,13,6,,,
2014,101994,549,368,276,273,53,44,1,0,0,0,1,1,0,0,61,15,549,93,72,260,124,276,83,46,147,0,273,10,26,113,124,53,44,1,0,0,0,1,1,0,0,61,0,0,0,,,,,,,,,,,,184,184,0,100,100,0,84,84,0,17,49,34,0,92,1,0,0,99,1,0,0,0,5,95,0,5,95,,,
2014,102030,3320,2362,1878,1442,28,64,2,2,2,0,1,1,0,2,59,21,3320,827,333,1767,393,1878,684,221,967,6,1442,143,112,800,387,28,64,2,2,2,0,1,1,0,2,59,0,0,0,,,,,,,,,,,,1224,1224,0,625,625,0,599,599,0,8,55,37,1,791,18,10,8,96,2,1,1,2,13,85,2,13,85,,,
2014,102049,4933,4732,4606,327,81,8,4,2,2,0,0,1,1,3,62,24,3051,730,126,2177,18,2915,728,100,2081,6,136,2,26,96,12,82,7,6,1,1,0,0,1,0,3,65,1882,1691,191,81,9,2,3,3,0,1,1,1,3,59,,,,,,,,,,,,,,190,529,7,4,26,72,1,1,7,2,91,0,2,98,18,3,79
2014,102058,558,483,434,124,1,97,0,0,0,0,0,0,1,0,62,26,539,188,127,157,67,419,140,101,113,65,120,48,26,44,2,1,97,0,0,0,0,0,0,1,0,63,19,15,4,0,100,0,0,0,0,0,0,0,0,21,,,,,,,,,,,,,,117,71,0,0,62,38,0,0,0,0,100,0,0,100,0,0,100
2014,102067,4978,3204,2307,2671,56,34,0,1,1,0,0,1,6,0,56,14,4978,1162,668,2925,223,2307,718,330,1242,17,2671,444,338,1683,206,56,34,0,1,1,0,0,1,6,0,56,0,0,0,,,,,,,,,,,,1089,1089,0,358,358,0,731,731,0,1,77,22,0,1111,29,0,22,96,2,0,2,4,12,85,4,12,85,,,
2014,102076,2258,1764,1514,744,79,6,8,1,1,0,2,0,3,1,60,31,2258,771,112,1215,160,1514,707,65,734,8,744,64,47,481,152,79,6,8,1,1,0,2,0,3,1,60,0,0,0,,,,,,,,,,,,488,488,0,256,256,0,232,232,0,4,74,22,0,727,26,0,18,94,3,0,2,21,49,30,21,49,30,,,
2014,102094,15805,14065,12922,2883,64,21,3,4,3,0,1,2,2,4,61,18,11479,2073,954,8240,212,9090,2033,822,6224,11,2389,40,132,2016,201,61,23,3,4,3,0,1,2,2,4,56,4326,3832,494,71,14,2,4,3,0,1,1,3,5,75,5910,2467,3443,4251,1276,2975,1659,1191,468,2,76,21,0,1561,428,84,0,75,21,4,0,19,18,63,2,23,74,62,4,34
2014,102234,1376,1259,1186,190,69,15,6,1,1,0,1,3,3,2,60,29,1237,363,46,806,22,1178,362,44,772,0,59,1,2,34,22,68,15,6,1,1,0,1,4,3,2,60,139,8,131,81,14,1,2,2,0,1,0,0,1,58,169,63,106,21,19,2,148,44,104,1,94,5,0,130,226,7,0,36,62,2,0,2,2,96,0,2,98,17,6,76
2014,102261,173,147,131,42,62,31,2,1,1,0,1,1,3,1,45,6,173,17,21,132,3,131,11,15,105,0,42,6,6,27,3,62,31,2,1,1,0,1,1,3,1,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,2,0,0,88,12,0,0,0,14,86,0,14,86,,,
2014,102270,1056,988,944,112,7,90,2,0,0,0,0,0,0,0,46,30,1056,321,171,564,0,944,321,115,508,0,112,0,56,56,0,7,90,2,0,0,0,0,0,0,0,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,217,104,0,0,68,32,0,0,0,0,100,0,0,100,,,
2014,102298,879,802,752,127,9,84,4,0,0,0,0,0,2,0,43,32,879,302,2,515,60,752,282,0,470,0,127,20,2,45,60,9,84,4,0,0,0,0,0,2,0,43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,73,229,0,0,24,76,0,0,0,7,93,0,7,93,,,
2014,102313,1338,902,681,657,39,59,1,1,1,0,0,0,0,0,50,17,1338,327,167,736,108,681,229,88,362,2,657,98,79,374,106,39,59,1,1,1,0,0,0,0,0,50,0,0,0,,,,,,,,,,,,538,538,0,253,253,0,285,285,0,5,55,40,0,324,0,0,3,99,0,0,1,1,11,88,1,11,88,,,
2014,102368,19041,13654,10202,8839,49,36,3,1,1,0,1,3,4,3,63,10,15114,1900,1283,11842,89,9018,1502,707,6805,4,6096,398,576,5037,85,51,34,3,1,1,0,1,2,5,3,61,3927,1184,2743,38,44,4,1,1,0,1,3,4,6,69,11121,7628,3493,3923,2974,949,7198,4654,2544,0,49,50,0,1435,400,60,5,76,21,3,0,41,13,46,39,14,48,51,9,40
2014,102377,3103,3017,2962,141,2,76,1,1,1,0,0,0,20,1,60,24,2588,640,50,1898,0,2489,634,50,1805,0,99,6,0,93,0,0,77,0,0,0,0,0,0,21,0,57,515,473,42,8,67,4,4,4,0,0,0,14,3,72,,,,,,,,,,,,,,208,421,2,9,33,66,0,1,0,0,100,0,0,100,0,0,100
2014,102395,339,186,90,249,61,17,4,1,1,0,1,2,14,0,27,0,99,0,23,67,9,17,0,4,13,0,82,0,19,54,9,42,13,6,2,2,0,0,4,32,0,19,240,73,167,68,19,4,1,1,0,1,1,6,0,30,,,,,,,,,,,,,,,,,,,,,,98,0,2,100,0,0,97,0,3
2014,102429,3609,2433,1838,1771,81,15,1,0,0,0,0,1,1,0,62,21,3609,937,256,2017,399,1838,760,119,958,1,1771,177,137,1059,398,81,15,1,0,0,0,0,1,1,0,62,0,0,0,,,,,,,,,,,,978,978,0,342,342,0,636,636,0,7,65,27,0,760,4,0,173,81,0,0,18,8,17,75,8,17,75,,,
2014,102553,17151,11494,7711,9440,58,3,7,8,7,1,6,9,7,2,58,9,16291,1903,745,10217,3426,7484,1388,427,5210,459,8807,515,318,5007,2967,58,3,7,8,7,1,6,9,7,2,58,860,227,633,71,3,7,4,3,1,5,5,3,2,66,7717,6953,764,2195,2030,165,5522,4923,599,4,53,43,1,1783,80,35,5,94,4,2,0,15,24,62,14,24,62,33,13,53
2014,102580,46,32,23,23,89,0,2,0,0,0,7,2,0,0,54,30,46,14,0,13,19,23,14,0,9,0,23,0,0,4,19,89,0,2,0,0,0,7,2,0,0,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8,5,1,0,57,36,7,0,0,0,100,0,0,100,,,
2014,102614,8620,5883,4070,4550,45,2,4,2,1,0,12,4,28,3,58,10,7484,942,440,4154,1948,3491,739,263,2382,107,3993,203,177,1772,1841,43,2,5,2,1,0,13,4,29,2,57,1136,579,557,53,1,3,2,2,0,5,3,22,11,59,4262,3312,950,1271,829,442,2991,2483,508,4,50,44,1,849,81,8,4,90,9,1,0,25,21,54,22,19,59,44,28,28
2014,102632,2989,1692,832,2157,53,1,5,4,3,1,11,7,17,1,65,6,2681,218,166,1044,1253,764,154,82,462,66,1917,64,84,582,1187,52,1,5,5,3,1,12,7,17,1,65,308,68,240,64,1,4,3,2,1,7,6,13,2,70,1807,1513,294,304,244,60,1503,1269,234,6,37,56,1,186,31,1,0,85,14,0,0,48,12,40,44,12,44,81,9,9
2014,102669,579,396,281,298,55,2,3,2,2,1,15,7,15,0,66,6,326,19,62,194,51,215,18,38,116,43,111,1,24,78,8,55,2,3,3,2,1,16,9,11,0,63,253,66,187,56,2,2,2,1,0,13,5,21,0,70,,,,,,,,,,,,,,10,9,0,0,53,47,0,0,19,13,69,26,23,51,9,0,91
2014,102711,889,486,283,606,54,1,4,3,2,1,19,5,14,0,21,23,889,745,0,144,0,283,203,0,80,0,606,542,0,64,0,54,1,4,3,2,1,19,5,14,0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,714,31,0,0,96,4,0,0,0,0,100,0,0,100,,,
2014,102845,3267,3267,3267,0,44,6,31,7,1,6,4,4,4,0,71,13,3256,437,816,2003,0,3256,437,816,2003,0,0,0,0,0,0,44,6,31,7,1,6,4,4,4,0,71,11,11,0,55,27,0,0,0,0,0,0,18,0,64,,,,,,,,,,,,,,115,322,0,0,26,74,0,0,19,79,2,19,80,2,100,0,0
2014,103501,479,479,479,0,38,10,10,21,20,1,17,3,1,0,86,47,479,226,0,253,0,479,226,0,253,0,0,0,0,0,0,38,10,10,21,20,1,17,3,1,0,86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,226,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2014,103644,4102,2919,2154,1948,32,44,8,1,0,0,2,4,10,0,74,0,4102,12,53,4037,0,2154,12,34,2108,0,1948,0,19,1929,0,32,44,8,1,0,0,2,4,10,0,74,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11,1,0,0,92,8,0,0,88,3,9,88,3,9,,,
2014,103723,83,66,55,28,33,8,16,0,0,0,2,2,39,0,22,0,83,0,0,83,0,55,0,0,55,0,28,0,0,28,0,33,8,16,0,0,0,2,2,39,0,22,0,0,0,,,,,,,,,,,,43,43,0,31,31,0,12,12,0,0,48,52,0,,,,,,,,,0,27,73,0,27,73,,,
2014,103732,25,23,21,4,76,4,12,4,0,4,0,4,0,0,84,20,25,5,0,20,0,21,5,0,16,0,4,0,0,4,0,76,4,12,4,0,4,0,4,0,0,84,0,0,0,,,,,,,,,,,,10,10,0,7,7,0,3,3,0,0,60,40,0,5,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2014,103741,126,109,98,28,21,9,58,2,2,1,9,0,1,0,93,22,126,37,0,89,0,98,28,0,70,0,28,9,0,19,0,21,9,58,2,2,1,9,0,1,0,93,0,0,0,,,,,,,,,,,,64,64,0,48,48,0,16,16,0,1,48,51,0,36,1,0,0,97,3,0,0,0,0,100,0,0,100,,,
