survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2022,101365,578,373,240,338,28,65,2,1,1,0,0,2,2,0,78,3,570,99,42,429,0,233,15,11,207,0,337,84,31,222,0,28,65,2,1,1,0,0,2,2,0,78,8,7,1,13,88,0,0,0,0,0,0,0,0,88,,,,,,,,,,,,,,87,12,0,0,88,12,0,0,34,19,47,33,19,48,100,0,0
2022,101435,817,805,797,20,67,19,6,0,0,0,0,5,2,0,44,32,812,258,39,513,2,792,258,39,494,1,20,0,0,19,1,67,19,6,0,0,0,0,5,2,0,44,5,5,0,40,40,0,0,0,0,0,0,20,0,80,19,15,4,9,5,4,10,10,0,0,98,2,0,176,82,0,0,68,32,0,0,0,34,66,0,34,66,0,0,100
2022,101453,143,82,44,99,83,8,3,3,3,0,1,1,1,0,13,4,82,3,15,54,10,33,3,7,19,4,49,0,8,35,6,83,7,6,0,0,0,1,1,1,0,15,61,11,50,84,10,0,7,7,0,0,0,0,0,11,104,48,56,21,10,11,83,38,45,6,35,59,0,1,1,1,0,33,33,33,0,77,12,11,68,13,18,89,10,2
2022,101462,976,476,223,753,24,60,8,0,0,0,0,5,1,1,60,7,976,137,166,395,278,223,68,56,99,0,753,69,110,296,278,24,60,8,0,0,0,0,5,1,1,60,0,0,0,,,,,,,,,,,,381,381,0,94,94,0,287,287,0,26,35,39,0,128,5,0,4,93,4,0,3,10,39,51,10,39,51,,,
2022,101471,768,674,626,142,41,57,1,1,0,0,0,0,0,0,13,51,768,467,65,236,0,626,392,36,198,0,142,75,29,38,0,41,57,1,1,0,0,0,0,0,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,467,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2022,101480,9632,7997,6950,2682,62,24,0,1,1,0,0,0,11,2,60,23,8310,1941,475,4650,1244,6471,1911,396,4006,158,1839,30,79,644,1086,62,24,0,1,1,0,0,0,12,2,59,1322,479,843,66,23,0,1,1,0,1,0,5,4,64,1877,896,981,756,491,265,1121,405,716,12,77,11,0,1399,482,58,2,72,25,3,0,22,47,32,15,50,35,66,22,12
2022,101505,8431,4166,2011,6420,62,22,8,2,2,0,0,3,0,1,63,9,8431,1318,606,3626,2881,2011,770,190,1013,38,6420,548,416,2613,2843,62,22,8,2,2,0,0,3,0,1,63,0,0,0,,,,,,,,,,,,1996,1996,0,413,413,0,1583,1583,0,30,46,24,0,1246,27,0,45,95,2,0,3,36,24,41,36,24,41,,,
2022,101514,8163,4533,2698,5465,66,15,9,2,2,0,1,6,1,1,55,12,8163,1625,566,4358,1614,2698,997,246,1435,20,5465,628,320,2923,1594,66,15,9,2,2,0,1,6,1,1,55,0,0,0,,,,,,,,,,,,2078,2078,0,444,444,0,1634,1634,0,16,58,25,0,1540,50,1,34,95,3,0,2,36,28,36,36,28,36,,,
2022,101569,2919,1717,1110,1809,11,80,4,0,0,0,0,3,0,0,66,14,2919,678,309,1567,365,1110,422,129,555,4,1809,256,180,1012,361,11,80,4,0,0,0,0,3,0,0,66,0,0,0,,,,,,,,,,,,937,937,0,263,263,0,674,674,0,11,57,32,0,644,27,0,7,95,4,0,1,21,34,45,21,34,45,,,
2022,101587,5860,5324,4986,874,49,32,3,0,0,0,1,2,11,2,75,12,2427,309,478,1637,3,1901,300,440,1160,1,526,9,38,477,2,44,37,3,0,0,0,1,2,9,3,70,3433,3085,348,52,29,2,0,0,0,1,2,13,1,79,3781,946,2835,3291,756,2535,490,190,300,2,58,39,0,251,40,9,9,81,13,3,3,77,7,15,48,16,36,98,1,1
2022,101602,1929,1152,759,1170,72,18,4,1,1,0,0,4,1,0,54,19,1929,418,80,613,818,759,369,50,326,14,1170,49,30,287,804,72,18,4,1,1,0,0,4,1,0,54,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,396,19,0,3,95,5,0,1,26,7,67,26,7,67,,,
2022,101648,320,320,320,0,60,21,8,3,2,1,1,4,3,0,28,61,320,195,17,108,0,320,195,17,108,0,0,0,0,0,0,60,21,8,3,2,1,1,4,3,0,28,0,0,0,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,98,0,0,84,108,0,3,43,55,0,2,0,39,61,0,39,61,,,
2022,101675,1258,1223,1201,57,3,95,1,0,0,0,0,1,0,0,55,24,1258,296,118,843,1,1201,296,114,790,1,57,0,4,53,0,3,95,1,0,0,0,0,1,0,0,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,173,123,0,0,58,42,0,0,9,8,84,9,8,84,,,
2022,101693,1804,1402,1145,659,48,13,2,1,1,0,2,5,26,4,61,17,1584,272,8,828,476,1054,272,7,775,0,530,0,1,53,476,50,12,1,1,1,0,2,5,26,3,61,220,91,129,37,15,4,1,1,0,0,6,26,10,65,,,,,,,,,,,,,,192,54,26,0,71,20,10,0,5,17,78,5,20,76,5,0,95
2022,101709,2586,2299,2123,463,67,17,7,1,0,0,0,3,2,3,66,25,2172,544,133,1451,44,1967,540,113,1309,5,205,4,20,142,39,66,17,7,1,0,0,0,3,2,3,63,414,156,258,69,20,4,1,1,0,0,1,3,1,79,440,165,275,151,88,63,289,77,212,2,91,8,0,436,87,21,0,80,16,4,0,7,42,51,2,44,53,34,28,38
2022,101736,4032,1955,905,3127,75,8,10,1,1,0,1,5,1,0,54,11,4032,649,107,1270,2006,905,440,49,411,5,3127,209,58,859,2001,75,8,10,1,1,0,1,5,1,0,54,0,0,0,,,,,,,,,,,,507,507,0,114,114,0,393,393,0,44,44,13,0,631,10,0,8,97,2,0,1,15,23,62,15,23,62,,,
2022,101879,9830,7143,5452,4378,70,12,5,2,2,0,1,4,1,5,64,15,7214,1140,631,3495,1948,4655,1106,477,3007,65,2559,34,154,488,1883,72,10,6,2,1,0,1,5,1,5,63,2616,797,1819,66,18,4,2,2,0,1,2,1,6,68,,,,,,,,,,,,,,885,210,45,0,78,18,4,0,34,35,31,16,44,40,84,9,7
2022,101897,2590,1481,921,1669,70,2,17,1,1,0,2,8,1,0,65,17,2590,541,60,964,1025,921,430,24,404,63,1669,111,36,560,962,70,2,17,1,1,0,2,8,1,0,65,0,0,0,,,,,,,,,,,,380,380,0,121,121,0,259,259,0,36,50,15,0,530,5,0,6,98,1,0,1,31,42,27,31,42,27,,,
2022,101912,1470,1385,1330,140,1,73,9,0,0,0,0,2,2,11,57,26,1431,378,37,963,53,1305,374,37,894,0,126,4,0,69,53,1,73,9,0,0,0,0,2,2,12,57,39,25,14,5,72,10,8,8,0,0,5,0,0,49,198,163,35,150,128,22,48,35,13,8,81,11,0,32,218,61,67,8,58,16,18,7,39,54,5,40,55,100,0,0
2022,101994,434,269,185,249,35,60,0,1,1,0,1,3,0,0,55,17,434,82,45,154,153,185,75,26,82,2,249,7,19,72,151,35,60,0,1,1,0,1,3,0,0,55,0,0,0,,,,,,,,,,,,128,128,0,45,45,0,83,83,0,23,48,29,0,80,0,0,2,98,0,0,2,4,40,56,4,40,56,,,
2022,102030,2968,1646,978,1990,31,58,3,2,2,0,1,4,1,1,65,14,2968,589,219,1135,1025,978,410,117,449,2,1990,179,102,686,1023,31,58,3,2,2,0,1,4,1,1,65,0,0,0,,,,,,,,,,,,859,859,0,341,341,0,518,518,0,32,39,29,0,539,30,0,20,92,5,0,3,12,24,64,12,24,64,,,
2022,102049,5682,5540,5451,231,80,9,4,2,2,0,0,2,2,1,68,26,3672,974,89,2605,4,3609,972,84,2553,0,63,2,5,52,4,85,5,4,2,1,0,0,2,1,1,68,2010,1842,168,71,15,4,3,3,0,0,2,4,1,68,1060,58,1002,879,31,848,181,27,154,1,98,2,0,244,721,7,2,25,74,1,0,4,14,82,0,16,84,10,11,79
2022,102058,50,34,23,27,0,100,0,0,0,0,0,0,0,0,54,0,31,3,5,22,1,11,0,1,10,0,20,3,4,12,1,0,100,0,0,0,0,0,0,0,0,58,19,12,7,0,100,0,0,0,0,0,0,0,0,47,,,,,,,,,,,,,,3,0,0,0,100,0,0,0,70,22,8,52,35,13,100,0,0
2022,102067,4166,2551,1735,2431,52,38,5,1,1,0,0,3,0,1,59,18,4166,972,281,2004,909,1735,735,156,828,16,2431,237,125,1176,893,52,38,5,1,1,0,0,3,0,1,59,0,0,0,,,,,,,,,,,,736,736,0,211,211,0,525,525,0,16,66,18,0,905,47,0,20,93,5,0,2,32,35,34,32,35,34,,,
2022,102076,2507,1514,1012,1495,72,6,16,1,1,0,0,3,0,0,63,20,2507,565,175,754,1013,1012,502,79,398,33,1495,63,96,356,980,72,6,16,1,1,0,0,3,0,0,63,0,0,0,,,,,,,,,,,,393,393,0,138,138,0,255,255,0,19,65,16,0,544,13,0,8,96,2,0,1,53,32,15,53,32,15,,,
2022,102094,13438,11972,11048,2390,62,21,4,4,4,0,1,4,2,2,68,19,8480,1614,714,5843,309,7056,1599,618,4830,9,1424,15,96,1013,300,60,22,5,4,4,0,1,4,2,1,61,4958,3992,966,65,19,3,4,4,0,1,3,2,3,79,5137,1089,4048,3709,596,3113,1428,493,935,3,84,13,0,1178,407,29,0,73,25,2,0,29,31,40,7,46,46,67,5,28
2022,102234,1046,968,920,126,61,13,9,2,2,0,1,2,4,9,55,24,933,226,56,650,1,900,225,53,622,0,33,1,3,28,1,61,13,9,2,2,0,1,2,3,9,57,113,20,93,62,13,8,3,2,1,0,2,7,5,42,116,31,85,28,16,12,88,15,73,2,95,3,0,74,114,0,38,33,50,0,17,12,39,48,3,44,53,86,0,14
2022,102270,744,661,608,136,3,95,1,0,0,0,0,0,1,0,56,17,744,149,68,510,17,608,123,66,412,7,136,26,2,98,10,3,95,1,0,0,0,0,0,1,0,56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,97,46,0,6,65,31,0,4,30,65,6,30,65,6,,,
2022,102298,903,871,851,52,1,85,5,0,0,0,0,1,1,7,50,14,835,117,52,663,3,787,113,48,624,2,48,4,4,39,1,1,84,5,0,0,0,0,1,1,7,48,68,64,4,0,93,1,0,0,0,0,1,1,3,74,,,,,,,,,,,,,,41,72,0,4,35,62,0,3,29,58,13,25,61,14,85,15,0
2022,102313,1984,1207,814,1170,17,73,5,1,1,0,0,3,0,0,61,13,1984,387,224,988,385,814,264,109,436,5,1170,123,115,552,380,17,73,5,1,1,0,0,3,0,0,61,0,0,0,,,,,,,,,,,,627,627,0,240,240,0,387,387,0,16,52,32,1,374,4,0,9,97,1,0,2,33,31,36,33,31,36,,,
2022,102368,14156,10519,8220,5936,52,32,5,1,1,0,0,4,3,2,64,13,10768,1683,1034,7599,452,7137,1413,614,5042,68,3631,270,420,2557,384,54,32,4,1,1,0,0,4,3,2,64,3388,1083,2305,47,32,7,2,2,0,0,4,6,2,63,6548,3607,2941,2259,1450,809,4289,2157,2132,3,63,33,0,1240,402,41,0,74,24,2,0,51,15,34,44,17,39,72,10,18
2022,102377,2570,2474,2412,158,2,84,2,2,1,2,0,0,9,0,65,25,2100,533,69,1498,0,1986,533,68,1385,0,114,0,1,113,0,1,91,2,2,0,2,0,0,4,0,62,470,426,44,8,55,5,3,2,1,0,0,29,0,76,295,48,247,266,36,230,29,12,17,4,93,2,0,116,417,0,0,22,78,0,0,0,0,100,0,0,100,0,0,100
2022,102395,240,129,59,181,40,30,9,1,1,0,1,5,14,0,27,1,108,3,17,74,14,24,1,2,20,1,84,2,15,54,13,37,22,13,0,0,0,1,6,19,1,21,132,35,97,42,36,5,2,2,0,2,4,9,0,32,210,86,124,51,19,32,159,67,92,0,20,80,0,0,2,1,0,0,67,33,0,100,0,0,100,0,0,100,0,0
2022,102429,3703,1943,1054,2649,76,15,4,1,1,0,0,3,1,0,60,14,3703,674,175,1356,1498,1054,505,49,489,11,2649,169,126,867,1487,76,15,4,1,1,0,0,3,1,0,60,0,0,0,,,,,,,,,,,,706,706,0,141,141,0,565,565,0,36,45,19,0,661,13,0,0,98,2,0,0,23,23,54,23,23,54,,,
2022,102553,10464,6617,4042,6422,48,3,9,9,7,2,5,10,13,2,60,7,9925,1072,12,5694,3147,3894,705,8,2828,353,6031,367,4,2866,2794,48,3,9,9,7,2,5,10,13,1,60,539,148,391,62,4,7,6,4,3,4,8,5,4,65,4571,4105,466,1158,1053,105,3413,3052,361,12,45,41,1,974,82,14,2,91,8,1,0,39,38,24,38,38,23,47,22,31
2022,102580,39,28,21,18,90,3,3,0,0,0,0,5,0,0,41,8,39,3,4,24,8,21,3,3,15,0,18,0,1,9,8,90,3,3,0,0,0,0,5,0,0,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2022,102614,6607,4228,2663,3944,53,3,9,3,2,1,12,10,8,3,62,10,5636,685,403,2922,1626,2320,561,235,1442,82,3316,124,168,1480,1544,52,3,9,3,2,1,13,10,8,1,62,971,343,628,58,2,7,3,2,1,6,7,8,9,60,3167,2354,813,776,530,246,2391,1824,567,11,46,42,1,534,139,11,1,78,20,2,0,48,29,23,48,30,22,51,20,29
2022,102632,1923,1086,531,1392,55,1,8,6,4,1,11,11,7,1,65,6,1724,165,133,666,760,489,111,79,262,37,1235,54,54,404,723,53,1,8,6,5,1,11,12,8,1,64,199,42,157,67,3,5,3,2,1,10,4,6,4,73,988,808,180,164,133,31,824,675,149,15,37,47,1,132,30,3,0,80,18,2,0,51,18,31,50,17,33,60,26,14
2022,102669,590,458,375,215,34,3,8,7,5,2,21,10,15,1,77,5,430,25,98,269,38,323,23,62,224,14,107,2,36,45,24,33,4,8,8,6,1,22,10,13,1,77,160,52,108,37,1,6,4,2,2,19,11,21,1,74,,,,,,,,,,,,,,16,9,0,0,64,36,0,0,3,14,83,0,19,81,11,0,89
2022,102711,202,156,133,69,35,1,3,2,1,0,43,12,4,0,31,54,202,168,0,34,0,133,109,0,24,0,69,59,0,10,0,35,1,3,2,1,0,43,12,4,0,31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,130,0,0,38,77,0,0,23,0,0,100,0,0,100,,,
2022,102845,2117,2117,2117,0,42,8,19,6,3,3,12,9,4,1,73,25,2117,522,31,1564,0,2117,522,31,1564,0,0,0,0,0,0,42,8,19,6,3,3,12,9,4,1,73,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,306,216,0,0,59,41,0,0,27,73,0,27,73,0,,,
2022,103501,268,268,268,0,30,10,8,16,14,2,24,8,3,0,87,69,268,186,0,82,0,268,186,0,82,0,0,0,0,0,0,30,10,8,16,14,2,24,8,3,0,87,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,186,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2022,103741,184,148,124,60,23,8,53,1,1,0,3,8,4,0,95,32,184,77,0,107,0,124,58,0,66,0,60,19,0,41,0,23,8,53,1,1,0,3,8,4,0,95,0,0,0,,,,,,,,,,,,79,79,0,42,42,0,37,37,0,2,55,43,0,75,2,0,0,97,3,0,0,0,0,100,0,0,100,,,
2022,103893,1048,1048,1048,0,17,9,56,3,3,0,4,1,9,1,80,16,1048,172,123,752,1,1048,172,123,752,1,0,0,0,0,0,17,9,56,3,3,0,4,1,9,1,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,171,1,0,0,99,1,0,0,19,23,58,19,23,58,,,
2022,103909,532,532,532,0,24,7,46,3,3,0,8,1,11,0,87,13,532,68,89,375,0,532,68,89,375,0,0,0,0,0,0,24,7,46,3,3,0,8,1,11,0,87,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,68,0,0,0,100,0,0,0,0,23,77,0,23,77,,,
2022,103927,446,446,446,0,17,8,62,3,2,0,3,1,6,0,81,16,446,73,39,334,0,446,73,39,334,0,0,0,0,0,0,17,8,62,3,2,0,3,1,6,0,81,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,72,1,0,0,99,1,0,0,0,22,78,0,22,78,,,
2022,103954,34,34,34,0,24,21,50,3,3,0,0,3,0,0,94,12,34,4,0,30,0,34,4,0,30,0,0,0,0,0,0,24,21,50,3,3,0,0,3,0,0,94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2022,103963,411,411,411,0,24,10,46,1,0,1,11,8,0,0,14,30,411,125,1,285,0,411,125,1,285,0,0,0,0,0,0,24,10,46,1,0,1,11,8,0,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,123,2,0,0,98,2,0,0,0,0,100,0,0,100,,,
2022,104090,888,888,888,0,26,13,32,4,3,1,7,1,17,0,89,7,841,60,120,661,0,841,60,120,661,0,0,0,0,0,0,25,13,32,4,3,1,7,1,17,0,89,47,47,0,38,23,17,6,6,0,9,0,6,0,77,,,,,,,,,,,,,,54,6,0,0,90,10,0,0,29,63,7,25,67,8,100,0,0
2022,104151,80065,74729,71337,8728,42,4,23,8,8,0,1,5,3,14,48,23,65492,15151,4087,45540,714,59884,14980,3506,41279,119,5608,171,581,4261,595,45,4,26,9,9,0,1,5,4,7,49,14573,11453,3120,29,2,10,5,5,0,1,2,1,49,45,13690,5413,8277,9343,3635,5708,4347,1778,2569,3,89,8,0,8624,5439,1077,11,57,36,7,0,5,51,44,6,58,36,3,16,81
2022,104160,8050,4024,1989,6061,11,1,63,1,1,0,1,1,20,1,60,7,8050,2096,257,5242,455,1989,579,79,1290,41,6061,1517,178,3952,414,11,1,63,1,1,0,1,1,20,1,60,0,0,0,,,,,,,,,,,,1812,1812,0,301,301,0,1511,1511,0,25,52,23,0,2039,44,0,13,97,2,0,1,32,30,38,32,30,38,,,
