survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2021,100937,1058,1048,1041,17,73,16,6,3,3,0,0,1,0,2,51,23,1058,244,22,782,10,1041,244,22,773,2,17,0,0,9,8,73,16,6,3,3,0,0,1,0,2,51,0,0,0,,,,,,,,,,,,17,17,0,17,17,0,0,0,0,1,98,2,0,149,93,2,0,61,38,1,0,0,0,100,0,0,100,,,
2021,101028,1360,787,498,862,36,45,7,1,1,0,0,6,5,0,65,13,1360,271,151,685,253,498,172,56,242,28,862,99,95,443,225,36,45,7,1,1,0,0,6,5,0,65,0,0,0,,,,,,,,,,,,444,444,0,115,115,0,329,329,0,16,51,33,0,,,,,,,,,18,37,45,18,37,45,,,
2021,101116,395,308,252,143,25,68,3,1,1,0,0,0,3,0,84,4,341,19,74,244,4,217,12,46,159,0,124,7,28,85,4,26,68,2,1,1,0,0,0,2,0,84,54,35,19,24,69,4,0,0,0,0,0,4,0,83,280,232,48,179,146,33,101,86,15,0,31,69,0,,,,,,,,,52,14,34,49,15,36,74,6,20
2021,101143,1796,1209,913,883,63,17,6,1,1,0,1,5,6,1,47,19,1796,416,104,816,460,913,340,66,471,36,883,76,38,345,424,63,17,6,1,1,0,1,5,6,1,47,0,0,0,,,,,,,,,,,,396,396,0,195,195,0,201,201,0,19,59,22,0,377,27,0,12,91,6,0,3,26,31,44,26,31,44,,,
2021,101161,7048,4243,2826,4222,64,23,4,1,1,0,1,4,2,0,58,15,7048,1375,439,3403,1831,2826,1047,207,1543,29,4222,328,232,1860,1802,64,23,4,1,1,0,1,4,2,0,58,0,0,0,,,,,,,,,,,,1541,1541,0,442,442,0,1099,1099,0,19,58,22,0,1281,64,0,30,93,5,0,2,29,31,40,29,31,40,,,
2021,101189,2866,2376,2062,804,52,36,3,2,2,0,0,2,2,2,59,11,1919,213,268,1214,224,1298,207,174,914,3,621,6,94,300,221,49,39,3,2,1,0,0,3,2,3,57,947,764,183,58,31,3,2,2,0,1,1,3,0,62,1511,809,702,1041,500,541,470,309,161,11,46,42,0,158,36,18,1,74,17,8,0,43,13,44,36,18,45,55,3,42
2021,101240,4308,2678,1854,2454,71,18,6,1,1,0,0,3,1,1,60,15,4308,831,373,2309,795,1854,625,189,1020,20,2454,206,184,1289,775,71,18,6,1,1,0,0,3,1,1,60,0,0,0,,,,,,,,,,,,1390,1390,0,541,541,0,849,849,0,14,53,32,0,792,16,3,20,95,2,0,2,28,37,35,28,37,35,,,
2021,101277,57,57,57,0,84,0,16,0,0,0,0,0,0,0,96,68,57,39,0,18,0,57,39,0,18,0,0,0,0,0,0,84,0,16,0,0,0,0,0,0,0,96,0,0,0,,,,,,,,,,,,13,13,0,13,13,0,0,0,0,5,72,23,0,,,,,,,,,0,0,100,0,0,100,,,
2021,101286,3899,2171,1298,2601,59,29,5,1,1,0,0,3,2,0,68,13,3899,799,255,2137,708,1298,514,108,670,6,2601,285,147,1467,702,59,29,5,1,1,0,0,3,2,0,68,0,0,0,,,,,,,,,,,,1242,1242,0,329,329,0,913,913,0,15,53,32,0,745,40,0,14,93,5,0,2,18,23,60,18,23,60,,,
2021,101295,5204,3331,2384,2820,81,6,8,1,1,0,1,3,0,1,66,18,5204,1280,413,2610,901,2384,961,203,1128,92,2820,319,210,1482,809,81,6,8,1,1,0,1,3,0,1,66,0,0,0,,,,,,,,,,,,1188,1188,0,401,401,0,787,787,0,14,62,23,0,1228,22,1,29,96,2,0,2,22,31,46,22,31,46,,,
2021,101301,1627,865,480,1147,21,74,1,1,1,0,0,2,0,1,59,13,1627,269,77,596,685,480,219,35,224,2,1147,50,42,372,683,21,74,1,1,1,0,0,2,0,1,59,0,0,0,,,,,,,,,,,,342,342,0,71,71,0,271,271,0,38,41,21,0,262,7,0,0,97,3,0,0,38,19,43,38,19,43,,,
2021,101365,615,411,279,336,30,62,3,1,1,0,0,2,2,0,77,5,608,116,35,457,0,273,32,7,234,0,335,84,28,223,0,31,62,3,1,1,0,0,2,2,0,77,7,6,1,14,86,0,0,0,0,0,0,0,0,86,473,466,7,208,202,6,265,264,1,0,23,77,0,,,,,,,,,33,16,51,32,16,52,100,0,0
2021,101435,844,815,797,47,66,20,6,1,1,0,0,4,2,0,45,30,839,250,46,542,1,792,250,46,496,0,47,0,0,46,1,66,20,6,1,1,0,0,4,2,0,45,5,5,0,40,40,0,0,0,0,0,0,20,0,80,37,36,1,9,8,1,28,28,0,1,95,4,0,173,77,0,0,69,31,0,0,0,11,89,0,11,89,0,0,100
2021,101453,131,75,40,91,84,7,5,2,2,0,2,1,0,0,14,4,84,3,13,56,12,34,3,5,25,1,50,0,8,31,11,87,5,5,0,0,0,2,1,0,0,18,47,6,41,79,11,4,6,6,0,0,0,0,0,6,90,49,41,20,15,5,70,34,36,13,29,58,0,3,0,0,0,100,0,0,0,46,32,22,44,30,26,49,36,15
2021,101462,872,462,255,617,22,64,7,1,1,0,1,4,1,1,57,7,872,109,121,458,184,255,57,39,154,5,617,52,82,304,179,22,64,7,1,1,0,1,4,1,1,57,0,0,0,,,,,,,,,,,,405,405,0,106,106,0,299,299,0,17,36,46,1,104,1,0,4,95,1,0,4,14,45,41,14,45,41,,,
2021,101471,400,328,291,109,44,55,1,0,0,0,0,0,0,0,24,45,400,245,0,155,0,291,178,0,113,0,109,67,0,42,0,44,55,1,0,0,0,0,0,0,0,24,0,0,0,,,,,,,,,,,,349,349,0,252,252,0,97,97,0,0,12,87,1,,,,,,,,,0,0,100,0,0,100,,,
2021,101480,9540,7821,6729,2811,64,23,0,1,1,0,0,0,10,2,62,22,8067,1818,554,4620,1075,6273,1782,461,3868,162,1794,36,93,752,913,63,23,0,1,1,0,0,0,11,1,60,1473,456,1017,68,22,0,1,1,0,0,0,5,3,68,2142,1009,1133,776,518,258,1366,491,875,11,77,13,0,1439,357,0,22,79,20,0,1,23,45,31,15,50,35,68,21,11
2021,101505,8519,4353,2247,6272,65,22,6,2,2,0,0,2,1,1,64,10,8519,1453,709,3981,2376,2247,854,253,1114,26,6272,599,456,2867,2350,65,22,6,2,2,0,0,2,1,1,64,0,0,0,,,,,,,,,,,,2283,2283,0,483,483,0,1800,1800,0,20,53,27,0,,,,,,,,,38,23,38,38,23,38,,,
2021,101514,8702,4584,2503,6199,65,16,8,2,2,0,1,5,1,1,55,10,8702,1624,484,4687,1907,2503,886,194,1399,24,6199,738,290,3288,1883,65,16,8,2,2,0,1,5,1,1,55,0,0,0,,,,,,,,,,,,2376,2376,0,465,465,0,1911,1911,0,15,57,27,0,1545,48,0,31,95,3,0,2,39,24,37,39,24,37,,,
2021,101569,3094,1845,1214,1880,12,80,4,0,0,0,0,3,1,0,66,14,3094,670,316,1793,315,1214,426,119,666,3,1880,244,197,1127,312,12,80,4,0,0,0,0,3,1,0,66,0,0,0,,,,,,,,,,,,1033,1033,0,266,266,0,767,767,0,6,60,33,0,651,16,0,3,97,2,0,0,49,29,22,49,29,22,,,
2021,101587,5594,5080,4751,843,48,34,2,0,0,0,1,2,12,2,76,13,2322,304,463,1543,12,1754,301,420,1033,0,568,3,43,510,12,45,39,2,0,0,0,1,2,8,3,69,3272,2997,275,51,30,2,0,0,0,1,1,14,1,80,3679,864,2815,3222,652,2570,457,212,245,2,61,37,0,,,,,,,,,74,9,17,47,17,36,92,3,4
2021,101602,1816,1117,763,1053,71,20,3,1,1,0,1,3,1,0,55,21,1816,430,109,590,687,763,383,50,317,13,1053,47,59,273,674,71,20,3,1,1,0,1,3,1,0,55,0,0,0,,,,,,,,,,,,265,265,0,95,95,0,170,170,0,29,56,15,0,387,34,0,9,90,8,0,2,23,39,37,23,39,37,,,
2021,101648,314,314,314,0,60,21,7,4,3,1,1,5,2,0,26,57,314,179,1,134,0,314,179,1,134,0,0,0,0,0,0,60,21,7,4,3,1,1,5,2,0,26,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,0,0,65,102,0,12,36,57,0,7,0,25,75,0,25,75,,,
2021,101675,1520,1460,1421,99,3,94,1,0,0,0,0,0,1,0,53,25,1520,384,127,1006,3,1421,380,115,926,0,99,4,12,80,3,3,94,1,0,0,0,0,0,1,0,53,0,0,0,,,,,,,,,,,,231,231,0,192,192,0,39,39,0,0,85,15,0,,,,,,,,,7,6,87,7,6,87,,,
2021,101693,1911,1421,1107,804,50,12,0,2,1,1,1,1,29,4,65,15,1654,253,100,759,542,1045,250,93,702,0,609,3,7,57,542,53,12,0,3,1,1,2,1,27,2,64,257,62,195,27,13,1,0,0,0,0,1,44,14,68,278,103,175,114,72,42,164,31,133,31,63,6,0,,,,,,,,,7,16,77,0,16,83,47,16,37
2021,101709,2625,2312,2118,507,67,17,5,1,1,0,0,4,3,3,66,22,2215,493,168,1523,31,1965,478,153,1329,5,250,15,15,194,26,67,17,6,1,1,0,0,4,2,3,64,410,153,257,66,21,2,1,1,0,0,2,5,2,77,444,177,267,157,92,65,287,85,202,1,91,8,0,406,69,18,0,82,14,4,0,8,41,51,3,45,51,31,20,49
2021,101736,3371,1730,900,2471,75,9,11,1,1,0,1,3,0,1,57,12,3371,591,108,1396,1276,900,408,46,439,7,2471,183,62,957,1269,75,9,11,1,1,0,1,3,0,1,57,0,0,0,,,,,,,,,,,,558,558,0,141,141,0,417,417,0,30,54,17,0,576,8,0,7,97,1,0,1,18,25,57,18,25,57,,,
2021,101879,8526,6421,5127,3399,72,12,4,2,2,0,1,4,1,4,64,16,6084,1013,558,3594,919,4530,985,452,3043,50,1554,28,106,551,869,73,11,4,2,2,0,1,4,1,4,64,2442,597,1845,70,16,4,3,3,0,0,3,1,4,66,2803,844,1959,752,358,394,2051,486,1565,10,76,14,0,,,,,,,,,39,38,23,19,51,30,87,7,6
2021,101897,2489,1424,885,1604,69,2,15,1,1,0,2,6,3,1,67,14,2489,450,47,1068,924,885,352,19,463,51,1604,98,28,605,873,69,2,15,1,1,0,2,6,3,1,67,0,0,0,,,,,,,,,,,,421,421,0,128,128,0,293,293,0,29,54,17,0,429,11,0,10,95,2,0,2,30,42,28,30,42,28,,,
2021,101912,1452,1367,1313,139,1,79,8,1,0,0,0,3,1,8,57,20,1378,284,45,1024,25,1255,280,44,931,0,123,4,1,93,25,0,80,8,0,0,0,0,3,1,8,57,74,58,16,11,57,14,8,8,0,0,0,3,8,62,233,177,56,172,126,46,61,51,10,5,82,13,0,32,234,18,0,11,82,6,0,9,15,76,6,14,81,65,35,0
2021,101994,374,221,144,230,34,61,1,1,1,0,0,2,0,1,61,20,374,78,46,130,120,144,73,17,52,2,230,5,29,78,118,34,61,1,1,1,0,0,2,0,1,61,0,0,0,,,,,,,,,,,,139,139,0,37,37,0,102,102,0,20,43,37,0,77,0,0,1,99,0,0,1,5,46,49,5,46,49,,,
2021,102030,2479,1421,887,1592,25,63,3,2,1,0,1,3,3,2,67,14,2479,474,187,1224,594,887,342,93,451,1,1592,132,94,773,593,25,63,3,2,1,0,1,3,3,2,67,0,0,0,,,,,,,,,,,,868,868,0,292,292,0,576,576,0,20,45,35,0,419,35,0,20,88,7,0,4,24,30,46,24,30,46,,,
2021,102049,5758,5593,5490,268,81,9,4,2,2,0,0,2,1,1,67,25,3607,920,100,2584,3,3549,918,96,2535,0,58,2,4,49,3,85,6,4,1,1,0,0,2,0,1,67,2151,1941,210,74,15,4,2,2,0,0,2,3,0,68,1167,60,1107,946,34,912,221,26,195,0,98,2,0,246,666,7,1,27,72,1,0,7,23,71,1,23,76,16,22,62
2021,102058,30,18,11,19,0,100,0,0,0,0,0,0,0,0,30,5,22,4,0,18,0,9,1,0,8,0,13,3,0,10,0,0,100,0,0,0,0,0,0,0,0,27,8,2,6,0,100,0,0,0,0,0,0,0,0,38,27,20,7,10,9,1,17,11,6,0,0,91,9,,,,,,,,,0,0,100,0,0,100,0,0,100
2021,102067,4659,2674,1671,2988,53,39,3,1,1,0,0,2,0,1,61,14,4659,893,464,2661,641,1671,661,127,867,16,2988,232,337,1794,625,53,39,3,1,1,0,0,2,0,1,61,0,0,0,,,,,,,,,,,,1357,1357,0,232,232,0,1125,1125,0,7,62,29,1,827,33,0,33,93,4,0,4,39,28,33,39,28,33,,,
2021,102076,2245,1416,997,1248,73,6,15,1,1,0,0,3,1,0,61,22,2245,558,144,835,708,997,488,62,425,22,1248,70,82,410,686,73,6,15,1,1,0,0,3,1,0,61,0,0,0,,,,,,,,,,,,429,429,0,146,146,0,283,283,0,16,65,19,0,,,,,,,,,48,33,19,48,33,19,,,
2021,102094,13992,12492,11548,2444,62,21,4,4,4,0,1,4,2,2,68,20,8833,1778,746,6107,202,7400,1751,613,5025,11,1433,27,133,1082,191,60,23,5,4,4,0,1,4,3,1,61,5159,4148,1011,66,19,4,4,4,0,1,3,2,2,80,5363,1123,4240,3866,598,3268,1497,525,972,2,85,13,0,1335,428,15,0,75,24,1,0,29,30,40,7,46,48,68,4,27
2021,102234,1107,1023,971,136,63,14,8,2,2,0,1,2,5,5,57,22,990,216,52,721,1,948,215,46,687,0,42,1,6,34,1,63,14,8,2,2,0,1,2,5,6,59,117,23,94,60,16,4,4,3,2,1,0,13,2,39,131,46,85,28,21,7,103,25,78,0,95,5,0,82,115,19,0,38,53,9,0,14,52,34,4,58,38,100,0,0
2021,102270,728,676,643,85,6,93,1,0,0,0,1,0,0,0,56,15,728,134,57,530,7,643,109,52,475,7,85,25,5,55,0,6,93,1,0,0,0,1,0,0,0,56,0,0,0,,,,,,,,,,,,160,160,0,148,148,0,12,12,0,1,75,23,0,,,,,,,,,30,40,29,30,40,29,,,
2021,102298,1203,1117,1061,142,3,85,4,0,0,0,0,1,1,5,52,19,1144,311,50,783,0,1004,216,49,739,0,140,95,1,44,0,3,84,5,0,0,0,0,1,1,5,51,59,57,2,2,95,0,0,0,0,0,0,2,2,75,191,139,52,176,125,51,15,14,1,8,80,12,0,,,,,,,,,23,59,18,22,59,19,41,59,0
2021,102313,1846,1123,758,1088,17,75,4,1,1,0,0,2,1,0,60,14,1846,389,182,951,324,758,259,76,399,24,1088,130,106,552,300,17,75,4,1,1,0,0,2,1,0,60,0,0,0,,,,,,,,,,,,587,587,0,222,222,0,365,365,0,14,53,32,1,363,4,0,22,93,1,0,6,28,33,39,28,33,39,,,
2021,102368,14901,11026,8580,6321,51,32,5,1,1,0,0,4,4,2,64,12,11297,1596,1036,8284,381,7474,1362,594,5445,73,3823,234,442,2839,308,53,32,4,1,1,0,0,4,3,2,65,3604,1106,2498,46,32,6,2,2,0,0,3,8,2,63,7131,3978,3153,2502,1638,864,4629,2340,2289,2,63,35,0,1238,321,37,0,78,20,2,0,50,14,36,44,16,41,70,8,21
2021,102377,2654,2549,2482,172,2,85,1,1,1,0,0,3,8,0,65,25,2184,551,70,1563,0,2068,545,66,1457,0,116,6,4,106,0,1,91,0,1,1,0,0,3,4,0,63,470,414,56,10,57,4,2,2,0,1,1,26,0,76,360,83,277,310,58,252,50,25,25,0,96,4,0,,,,,,,,,0,0,100,0,0,100,0,0,100
2021,102395,168,94,47,121,51,30,8,1,1,0,1,4,4,1,27,1,71,7,10,51,3,14,1,2,11,0,57,6,8,40,3,46,25,13,1,1,0,1,6,6,1,27,97,33,64,55,33,5,1,1,0,1,3,2,0,27,145,57,88,41,12,29,104,45,59,0,20,80,0,,,,,,,,,100,0,0,100,0,0,100,0,0
2021,102429,3371,1837,1061,2310,74,16,3,1,1,0,0,3,4,0,60,13,3371,655,170,1466,1080,1061,451,57,538,15,2310,204,113,928,1065,74,16,3,1,1,0,0,3,4,0,60,0,0,0,,,,,,,,,,,,784,784,0,155,155,0,629,629,0,24,53,23,0,650,4,0,1,99,1,0,0,20,21,58,20,21,58,,,
2021,102553,10845,6859,4194,6651,49,3,8,10,7,3,5,10,12,1,62,6,10259,990,405,5889,2975,4052,665,222,2817,348,6207,325,183,3072,2627,49,3,8,10,7,3,5,10,13,1,61,586,142,444,63,3,7,5,3,2,6,8,6,2,67,4942,4423,519,1252,1139,113,3690,3284,406,10,46,43,1,909,70,11,0,92,7,1,0,50,37,13,49,38,13,63,18,19
2021,102580,44,32,24,20,91,2,0,5,2,2,0,2,0,0,36,14,44,6,6,25,7,24,6,2,16,0,20,0,4,9,7,91,2,0,5,2,2,0,2,0,0,36,0,0,0,,,,,,,,,,,,12,12,0,5,5,0,7,7,0,11,61,27,0,,,,,,,,,0,0,100,0,0,100,,,
2021,102614,6826,4346,2711,4115,53,3,7,3,2,1,13,10,9,2,62,9,5844,678,390,3040,1736,2345,538,215,1511,81,3499,140,175,1529,1655,52,3,7,3,2,1,14,10,8,1,62,982,366,616,60,1,5,3,2,1,5,7,9,9,61,3363,2554,809,789,529,260,2574,2025,549,10,45,44,1,558,113,5,2,82,17,1,0,51,29,21,50,29,21,53,24,23
2021,102632,1997,1117,534,1463,56,1,7,5,3,1,13,10,7,2,66,6,1757,149,140,710,758,477,111,63,278,25,1280,38,77,432,733,55,1,7,5,3,2,14,11,7,1,65,240,57,183,69,1,6,2,2,0,8,4,5,5,78,1102,879,223,188,136,52,914,743,171,13,35,50,2,126,21,2,0,85,14,1,0,53,17,30,52,16,32,61,29,10
2021,102669,554,425,344,210,32,2,9,5,4,1,23,13,16,0,76,9,376,40,103,204,29,294,35,80,168,11,82,5,23,36,18,32,3,10,6,5,1,23,13,14,0,78,178,50,128,34,1,8,2,1,1,21,13,21,1,71,381,208,173,199,151,48,182,57,125,1,43,56,0,,,,,,,,,14,29,57,15,35,50,12,17,70
2021,102711,259,142,83,176,49,0,2,2,2,0,25,8,14,0,25,25,259,217,0,42,0,83,65,0,18,0,176,152,0,24,0,49,0,2,2,2,0,25,8,14,0,25,0,0,0,,,,,,,,,,,,128,128,0,22,22,0,106,106,0,16,32,50,2,,,,,,,,,0,0,100,0,0,100,,,
2021,102845,2215,2215,2215,0,37,5,14,7,3,4,10,8,19,0,74,22,2215,494,18,1703,0,2215,494,18,1703,0,0,0,0,0,0,37,5,14,7,3,4,10,8,19,0,74,0,0,0,,,,,,,,,,,,1339,1339,0,1339,1339,0,0,0,0,0,39,60,0,,,,,,,,,25,75,0,25,75,0,,,
2021,103501,317,317,317,0,32,9,9,23,22,1,19,5,3,0,87,67,317,211,2,104,0,317,211,2,104,0,0,0,0,0,0,32,9,9,23,22,1,19,5,3,0,87,0,0,0,,,,,,,,,,,,198,198,0,198,198,0,0,0,0,0,38,62,0,,,,,,,,,0,0,100,0,0,100,,,
2021,103741,138,122,112,26,23,9,49,1,1,0,1,4,13,0,96,38,138,61,0,77,0,112,52,0,60,0,26,9,0,17,0,23,9,49,1,1,0,1,4,13,0,96,0,0,0,,,,,,,,,,,,56,56,0,41,41,0,15,15,0,0,59,41,0,61,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2021,103893,1281,1281,1281,0,21,9,54,2,2,0,4,2,7,1,80,21,1281,272,126,883,0,1281,272,126,883,0,0,0,0,0,0,21,9,54,2,2,0,4,2,7,1,80,0,0,0,,,,,,,,,,,,604,604,0,604,604,0,0,0,0,0,53,47,0,,,,,,,,,13,24,63,13,24,63,,,
2021,103909,591,591,591,0,27,8,44,4,3,0,9,1,7,1,89,12,591,72,84,435,0,591,72,84,435,0,0,0,0,0,0,27,8,44,4,3,0,9,1,7,1,89,0,0,0,,,,,,,,,,,,323,323,0,323,323,0,0,0,0,0,45,55,0,,,,,,,,,0,27,73,0,27,73,,,
2021,103927,517,517,517,0,19,8,63,2,2,0,2,1,5,1,85,24,517,123,41,353,0,517,123,41,353,0,0,0,0,0,0,19,8,63,2,2,0,2,1,5,1,85,0,0,0,,,,,,,,,,,,231,231,0,231,231,0,0,0,0,0,55,45,0,,,,,,,,,0,25,75,0,25,75,,,
2021,103954,48,48,48,0,25,13,48,2,2,0,2,10,0,0,94,6,48,3,0,45,0,48,3,0,45,0,0,0,0,0,0,25,13,48,2,2,0,2,10,0,0,94,0,0,0,,,,,,,,,,,,23,23,0,23,23,0,0,0,0,0,52,48,0,2,0,0,1,67,0,0,33,0,0,100,0,0,100,,,
2021,103963,398,397,397,1,30,13,39,2,2,0,12,4,1,0,10,20,398,81,0,317,0,397,81,0,316,0,1,0,0,1,0,30,13,39,2,2,0,12,4,1,0,10,0,0,0,,,,,,,,,,,,228,228,0,227,227,0,1,1,0,0,42,57,1,,,,,,,,,0,0,100,0,0,100,,,
2021,104090,1032,1032,1032,0,30,13,30,5,5,1,6,3,14,0,87,1,1000,7,193,800,0,1000,7,193,800,0,0,0,0,0,0,30,13,30,5,5,1,6,3,14,0,88,32,32,0,28,25,31,0,0,0,0,6,9,0,69,748,716,32,748,716,32,0,0,0,0,28,72,0,,,,,,,,,27,73,0,25,75,0,100,0,0
2021,104151,77881,72704,69401,8480,44,4,24,8,8,0,1,5,2,12,49,22,64716,14250,4779,45187,500,59070,14097,4116,40780,77,5646,153,663,4407,423,46,4,26,9,8,0,1,5,3,6,50,13165,10331,2834,36,3,12,5,5,0,1,3,1,39,48,13956,6050,7906,9679,4108,5571,4277,1942,2335,2,88,9,0,8446,5023,768,13,59,35,5,0,6,49,46,6,56,38,3,14,83
2021,104160,8081,4050,2012,6069,12,1,67,1,1,0,1,1,15,1,58,6,8081,2131,246,5011,693,2012,514,72,1367,59,6069,1617,174,3644,634,12,1,67,1,1,0,1,1,15,1,58,0,0,0,,,,,,,,,,,,1877,1877,0,284,284,0,1593,1593,0,24,52,23,0,,,,,,,,,32,39,29,32,39,29,,,
