survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2023,100937,731,727,724,7,69,16,8,2,2,0,0,2,0,4,44,21,713,148,29,536,0,706,148,29,529,0,7,0,0,7,0,70,16,8,2,2,0,0,2,0,2,45,18,18,0,0,0,0,0,0,0,0,0,0,100,11,17,7,10,15,5,10,2,2,0,0,99,1,0,91,56,1,0,61,38,1,0,0,0,100,0,0,100,0,0,100
2023,101028,1712,931,536,1176,40,44,8,1,1,0,0,6,0,0,64,12,1712,272,176,596,668,536,209,83,205,39,1176,63,93,391,629,40,44,8,1,1,0,0,6,0,0,64,0,0,0,,,,,,,,,,,,479,479,0,129,129,0,350,350,0,37,35,28,0,212,60,0,0,78,22,0,0,15,28,56,15,28,56,,,
2023,101116,319,264,228,91,17,79,1,1,1,0,0,1,1,1,84,7,302,24,52,226,0,217,20,39,158,0,85,4,13,68,0,18,78,1,1,1,0,0,1,1,1,84,17,11,6,12,88,0,0,0,0,0,0,0,0,76,234,217,17,167,156,11,67,61,6,0,28,72,0,,,,,,,,,55,12,34,52,12,36,100,0,0
2023,101143,2248,1437,1027,1221,63,19,7,2,1,0,1,7,1,1,51,19,2248,554,125,797,772,1027,438,69,450,70,1221,116,56,347,702,63,19,7,2,1,0,1,7,1,1,51,0,0,0,,,,,,,,,,,,447,447,0,207,207,0,240,240,0,32,48,20,0,507,26,0,21,92,5,0,4,29,31,40,29,31,40,,,
2023,101161,6791,4072,2697,4094,64,23,5,1,1,0,1,6,0,0,60,18,6791,1505,376,2833,2077,2697,1210,194,1277,16,4094,295,182,1556,2061,64,23,5,1,1,0,1,6,0,0,60,0,0,0,,,,,,,,,,,,1278,1278,0,401,401,0,877,877,0,27,54,19,0,1369,101,0,35,91,7,0,2,29,30,41,29,30,41,,,
2023,101189,2933,2461,2160,773,54,32,4,2,1,0,1,2,3,3,56,13,1793,249,277,1029,238,1228,228,205,794,1,565,21,72,235,237,48,37,5,2,2,0,0,1,3,4,53,1140,932,208,64,23,3,1,1,0,1,2,2,3,61,1508,732,776,1042,456,586,466,276,190,13,46,41,0,162,67,0,20,65,27,0,8,42,16,43,40,17,43,45,14,42
2023,101240,4728,3004,2133,2595,69,16,7,1,1,0,0,5,0,1,62,19,4728,1079,337,2203,1109,2133,916,153,1035,29,2595,163,184,1168,1080,69,16,7,1,1,0,0,5,0,1,62,0,0,0,,,,,,,,,,,,1206,1206,0,457,457,0,749,749,0,20,54,26,0,1025,21,2,31,95,2,0,3,24,35,41,24,35,41,,,
2023,101277,39,39,39,0,82,0,18,0,0,0,0,0,0,0,100,85,39,33,0,6,0,39,33,0,6,0,0,0,0,0,0,82,0,18,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,6,6,0,6,6,0,0,0,0,3,82,15,0,,,,,,,,,0,0,100,0,0,100,,,
2023,101286,4010,2151,1212,2798,57,29,7,1,1,0,0,5,0,0,67,11,4010,706,250,2097,957,1212,461,111,632,8,2798,245,139,1465,949,57,29,7,1,1,0,0,5,0,0,67,0,0,0,,,,,,,,,,,,1162,1162,0,288,288,0,874,874,0,22,49,29,0,659,27,0,20,93,4,0,3,18,24,58,18,24,58,,,
2023,101295,6023,3658,2463,3560,78,7,10,1,1,0,0,4,0,0,65,16,6023,1285,543,2585,1610,2463,937,268,1156,102,3560,348,275,1429,1508,78,7,10,1,1,0,0,4,0,0,65,0,0,0,,,,,,,,,,,,1230,1230,0,418,418,0,812,812,0,25,54,20,0,1248,29,8,0,97,2,1,0,21,31,47,21,31,47,,,
2023,101301,1935,1005,535,1400,20,73,2,1,1,0,0,3,0,1,57,12,1935,271,74,483,1107,535,238,44,216,37,1400,33,30,267,1070,20,73,2,1,1,0,0,3,0,1,57,0,0,0,,,,,,,,,,,,267,267,0,86,86,0,181,181,0,53,33,14,0,263,8,0,0,97,3,0,0,42,21,37,42,21,37,,,
2023,101365,448,279,170,278,27,63,3,1,0,0,0,3,3,0,85,4,446,83,32,330,1,169,19,7,143,0,277,64,25,187,1,27,63,3,1,0,0,0,3,3,0,85,2,1,1,50,50,0,0,0,0,0,0,0,0,100,356,354,2,143,142,1,213,212,1,0,20,79,0,,,,,,,,,37,25,38,37,25,38,100,0,0
2023,101435,869,859,852,17,66,20,6,1,0,0,1,5,2,0,43,36,866,309,37,519,1,849,309,37,503,0,17,0,0,16,1,66,20,6,1,0,0,1,5,2,0,44,3,3,0,33,0,0,0,0,0,0,67,0,0,0,6,6,0,2,2,0,4,4,0,2,98,1,0,218,91,0,0,71,29,0,0,0,45,55,0,45,55,0,0,100
2023,101453,158,84,38,120,87,8,2,2,2,0,1,0,0,1,15,7,70,6,9,48,7,27,5,6,15,1,43,1,3,33,6,84,9,4,0,0,0,1,0,0,1,14,88,11,77,90,7,0,3,3,0,0,0,0,0,15,118,37,81,19,8,11,99,29,70,9,39,53,0,2,4,0,0,33,67,0,0,80,15,5,69,21,10,89,10,1
2023,101462,1011,529,285,726,24,55,11,1,0,0,0,6,1,1,64,10,1011,147,165,407,292,285,97,63,125,0,726,50,102,282,292,24,55,11,1,0,0,0,6,1,1,64,0,0,0,,,,,,,,,,,,368,368,0,93,93,0,275,275,0,27,36,36,0,135,2,0,10,92,1,0,7,12,42,46,12,42,46,,,
2023,101471,826,702,639,187,41,54,3,1,0,0,0,0,0,1,12,41,826,419,0,407,0,639,341,0,298,0,187,78,0,109,0,41,54,3,1,0,0,0,0,0,1,12,0,0,0,,,,,,,,,,,,756,756,0,583,583,0,173,173,0,0,6,92,3,,,,,,,,,0,0,100,0,0,100,,,
2023,101480,9672,8020,6960,2712,61,22,5,1,1,0,0,4,4,3,60,21,8378,1815,476,4739,1348,6497,1798,390,4139,170,1881,17,86,600,1178,61,22,5,1,1,0,0,4,4,3,59,1294,463,831,66,23,3,1,1,0,0,2,2,3,65,1837,893,944,770,501,269,1067,392,675,14,76,11,0,1319,383,109,4,73,21,6,0,22,50,27,15,55,30,71,19,10
2023,101505,8839,4354,2087,6752,61,22,9,2,2,0,0,4,0,1,63,9,8839,1332,741,3370,3396,2087,789,246,998,54,6752,543,495,2372,3342,61,22,9,2,2,0,0,4,0,1,63,0,0,0,,,,,,,,,,,,1941,1941,0,423,423,0,1518,1518,0,33,44,22,0,1250,35,1,46,94,3,0,3,35,23,42,35,23,42,,,
2023,101514,8736,4951,3038,5698,63,15,10,2,2,0,1,7,0,1,55,13,8736,1775,624,4529,1808,3038,1175,278,1558,27,5698,600,346,2971,1781,63,15,10,2,2,0,1,7,0,1,55,0,0,0,,,,,,,,,,,,2202,2202,0,477,477,0,1725,1725,0,16,58,25,0,1737,37,0,1,98,2,0,0,35,29,36,35,29,36,,,
2023,101569,3153,1797,1111,2042,10,81,5,0,0,0,0,4,0,0,65,13,3153,735,338,1647,433,1111,412,147,547,5,2042,323,191,1100,428,10,81,5,0,0,0,0,4,0,0,65,0,0,0,,,,,,,,,,,,1037,1037,0,276,276,0,761,761,0,12,55,33,0,716,14,0,5,97,2,0,1,17,30,53,17,30,53,,,
2023,101587,6194,5553,5154,1040,54,33,3,0,0,0,1,3,6,1,75,12,2673,315,542,1809,7,2119,309,512,1298,0,554,6,30,511,7,48,38,3,0,0,0,1,3,5,2,71,3521,3035,486,58,30,2,0,0,0,1,3,6,1,78,4221,1161,3060,3562,960,2602,659,201,458,2,54,43,0,244,65,0,6,77,21,0,2,75,8,17,53,15,32,91,3,6
2023,101602,2130,1215,753,1377,70,19,4,1,1,0,0,5,0,0,55,18,2130,445,94,583,1008,753,381,53,305,14,1377,64,41,278,994,70,19,4,1,1,0,0,5,0,0,55,0,0,0,,,,,,,,,,,,256,256,0,99,99,0,157,157,0,43,45,12,0,403,36,0,6,91,8,0,1,27,35,38,27,35,38,,,
2023,101648,308,308,308,0,55,27,9,2,1,0,1,6,1,0,27,56,308,173,14,121,0,308,173,14,121,0,0,0,0,0,0,55,27,9,2,1,0,1,6,1,0,27,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,0,0,68,100,0,5,39,58,0,3,0,34,66,0,34,66,,,
2023,101675,1151,1124,1106,45,3,95,2,0,0,0,0,0,0,0,53,15,1151,179,54,918,0,1106,177,54,875,0,45,2,0,43,0,3,95,2,0,0,0,0,0,0,0,53,0,0,0,,,,,,,,,,,,161,161,0,145,145,0,16,16,0,0,85,14,0,,,,,,,,,9,38,54,9,38,54,,,
2023,101693,1911,1460,1170,741,45,13,2,1,1,0,1,5,30,2,61,17,1688,288,115,676,609,1070,288,106,671,5,618,0,9,5,604,44,13,2,1,1,0,1,4,32,2,60,223,100,123,51,17,4,3,3,0,0,14,9,1,66,289,129,160,173,104,69,116,25,91,1,87,11,1,,,,,,,,,8,10,82,3,10,87,46,8,46
2023,101709,2942,2422,2087,855,61,15,6,1,1,0,0,3,11,3,62,20,2545,501,150,1436,458,1936,499,138,1298,1,609,2,12,138,457,60,14,7,1,1,0,0,3,12,3,60,397,151,246,67,21,6,1,1,0,0,2,3,1,78,411,150,261,140,82,58,271,68,203,18,76,6,0,385,88,28,0,77,18,6,0,22,40,38,19,42,39,40,24,36
2023,101736,4136,2010,936,3200,75,8,10,1,1,0,1,5,1,0,56,11,4136,591,112,1221,2212,936,441,56,432,7,3200,150,56,789,2205,75,8,10,1,1,0,1,5,1,0,56,0,0,0,,,,,,,,,,,,500,500,0,139,139,0,361,361,0,48,40,12,0,571,11,0,9,97,2,0,2,19,23,59,19,23,59,,,
2023,101879,10059,7280,5523,4536,70,12,5,2,2,0,1,4,1,5,65,14,7451,1104,603,3761,1983,4681,1080,434,3149,18,2770,24,169,612,1965,71,10,5,2,2,0,1,5,1,5,63,2608,842,1766,67,18,3,2,2,0,1,2,1,6,70,2887,829,2058,954,375,579,1933,454,1479,22,67,11,0,,,,,,,,,34,35,32,16,44,40,85,8,7
2023,101897,2905,1559,878,2027,72,2,17,1,0,0,2,7,0,0,62,13,2905,491,52,1004,1358,878,377,26,439,36,2027,114,26,565,1322,72,2,17,1,0,0,2,7,0,0,62,0,0,0,,,,,,,,,,,,426,426,0,147,147,0,279,279,0,42,43,15,0,481,4,0,6,98,1,0,1,33,32,35,33,32,35,,,
2023,101912,1319,1258,1219,100,1,69,8,0,0,0,0,3,4,15,58,22,1279,290,48,915,26,1196,284,47,865,0,83,6,1,50,26,1,69,8,0,0,0,0,3,4,15,58,40,23,17,0,78,13,0,0,0,0,3,5,3,63,141,105,36,107,86,21,34,19,15,7,85,8,0,40,186,0,64,14,64,0,22,6,33,61,3,34,63,100,0,0
2023,101994,576,346,229,347,27,66,2,1,1,0,0,4,0,0,61,14,576,86,72,207,211,229,79,43,106,1,347,7,29,101,210,27,66,2,1,1,0,0,4,0,0,61,0,0,0,,,,,,,,,,,,171,171,0,61,61,0,110,110,0,27,44,30,0,83,3,0,0,97,3,0,0,3,41,56,3,41,56,,,
2023,102030,3568,1956,1141,2427,28,59,3,2,2,0,1,5,0,1,63,14,3568,715,247,1138,1468,1141,516,138,479,8,2427,199,109,659,1460,28,59,3,2,2,0,1,5,0,1,63,0,0,0,,,,,,,,,,,,831,831,0,335,335,0,496,496,0,38,38,23,0,664,25,0,26,93,3,0,4,20,26,54,20,26,54,,,
2023,102049,5791,5645,5554,237,81,8,5,2,2,0,0,2,2,1,66,28,3832,1080,83,2665,4,3778,1080,83,2614,1,54,0,0,51,3,86,4,5,1,1,0,0,2,1,1,66,1959,1776,183,71,15,5,3,3,0,0,1,4,1,67,973,46,927,782,29,753,191,17,174,0,98,1,0,244,830,6,0,23,77,1,0,1,8,91,0,9,90,3,4,93
2023,102058,60,33,16,44,0,100,0,0,0,0,0,0,0,0,52,15,47,14,1,19,13,15,7,1,7,0,32,7,0,12,13,0,100,0,0,0,0,0,0,0,0,55,13,1,12,0,100,0,0,0,0,0,0,0,0,38,49,37,12,8,8,0,41,29,12,0,19,79,2,,,,,,,,,0,98,2,0,100,0,0,92,8
2023,102067,4536,2656,1706,2830,54,35,6,1,1,0,0,3,0,1,60,17,4536,972,332,1887,1345,1706,754,188,750,14,2830,218,144,1137,1331,54,35,6,1,1,0,0,3,0,1,60,0,0,0,,,,,,,,,,,,741,741,0,217,217,0,524,524,0,24,59,16,0,917,40,0,15,94,4,0,2,36,37,28,36,37,28,,,
2023,102076,2767,1591,996,1771,70,6,18,1,1,0,0,4,0,0,63,18,2767,559,118,817,1273,996,488,49,439,20,1771,71,69,378,1253,70,6,18,1,1,0,0,4,0,0,63,0,0,0,,,,,,,,,,,,380,380,0,131,131,0,249,249,0,21,65,14,0,,,,,,,,,52,30,18,52,30,18,,,
2023,102094,13768,12326,11416,2352,62,21,5,4,4,0,1,4,2,2,68,21,8914,1920,779,5841,374,7499,1898,674,4915,12,1415,22,105,926,362,61,22,5,4,4,0,1,4,1,1,62,4854,3917,937,63,19,4,4,4,0,0,3,2,4,79,4977,1104,3873,3603,633,2970,1374,471,903,4,84,12,0,1402,499,19,0,73,26,1,0,29,31,40,9,46,46,66,5,29
2023,102234,977,894,842,135,58,14,9,1,1,0,1,2,5,10,54,25,851,216,61,573,1,823,215,58,550,0,28,1,3,23,1,57,13,10,1,1,0,1,2,5,10,55,126,19,107,64,17,6,2,2,0,0,2,6,4,45,133,36,97,33,23,10,100,13,87,2,93,4,0,72,115,19,10,33,53,9,5,15,34,50,4,39,56,89,1,10
2023,102270,779,707,660,119,7,86,1,0,0,0,0,0,2,4,56,23,779,200,62,499,18,660,178,58,413,11,119,22,4,86,7,7,86,1,0,0,0,0,0,2,4,56,0,0,0,,,,,,,,,,,,171,171,0,123,123,0,48,48,0,0,77,22,1,,,,,,,,,20,72,8,20,72,8,,,
2023,102298,837,806,786,51,5,78,8,0,0,0,0,1,7,0,45,26,782,204,56,522,0,736,204,56,476,0,46,0,0,46,0,5,78,8,0,0,0,0,1,7,0,44,55,50,5,0,85,9,0,0,0,0,0,5,0,65,234,189,45,187,147,40,47,42,5,0,75,25,0,,,,,,,,,23,62,15,18,66,16,100,0,0
2023,102313,1907,1186,822,1085,17,73,6,1,1,0,0,3,0,0,63,16,1907,440,222,922,323,822,299,115,407,1,1085,141,107,515,322,17,73,6,1,1,0,0,3,0,0,63,0,0,0,,,,,,,,,,,,603,603,0,249,249,0,354,354,0,16,52,32,1,427,4,0,9,97,1,0,2,34,33,33,34,33,33,,,
2023,102368,13923,10418,8208,5715,52,32,5,1,1,0,0,4,3,3,63,14,10468,1717,1033,7339,379,7053,1446,639,4892,76,3415,271,394,2447,303,53,31,5,1,1,0,0,4,2,3,64,3455,1155,2300,48,32,7,2,2,0,0,4,3,3,60,6504,3506,2998,2302,1414,888,4202,2092,2110,2,64,33,0,1225,426,66,0,71,25,4,0,51,17,31,44,20,36,74,9,17
2023,102377,2846,2749,2687,159,2,88,1,1,1,0,0,3,5,0,66,36,2400,859,46,1462,33,2282,859,45,1373,5,118,0,1,89,28,1,92,0,0,0,0,0,4,3,0,64,446,405,41,10,68,2,4,4,0,0,2,13,0,78,307,69,238,257,45,212,50,24,26,5,92,3,0,218,639,1,1,25,74,0,0,1,0,99,1,0,99,0,0,100
2023,102395,272,150,73,199,39,30,11,1,1,0,1,1,17,1,23,6,144,29,32,75,8,24,8,6,10,0,120,21,26,65,8,36,28,13,0,0,0,1,1,20,1,14,128,49,79,41,32,9,2,2,0,2,0,13,1,33,204,81,123,54,9,45,150,72,78,0,41,59,0,,,,,,,,,98,0,2,96,0,4,100,0,0
2023,102429,3946,2037,1072,2874,77,15,4,1,1,0,0,4,0,0,59,12,3946,658,170,1361,1757,1072,485,68,473,46,2874,173,102,888,1711,77,15,4,1,1,0,0,4,0,0,59,0,0,0,,,,,,,,,,,,724,724,0,175,175,0,549,549,0,39,42,18,0,653,5,0,0,99,1,0,0,24,24,53,24,24,53,,,
2023,102553,10796,6846,4206,6590,46,3,9,10,9,1,5,9,16,2,61,8,10162,1306,8,5602,3246,4032,860,5,2822,345,6130,446,3,2780,2901,45,3,9,10,9,1,5,10,17,2,60,634,174,460,63,3,9,5,5,0,4,8,5,2,70,4647,4100,547,1106,984,122,3541,3116,425,12,47,40,1,1197,83,22,4,92,6,2,0,33,38,28,33,39,28,42,31,27
2023,102580,65,36,18,47,75,8,5,3,3,0,3,6,0,0,52,6,65,4,7,23,31,18,4,4,10,0,47,0,3,13,31,75,8,5,3,3,0,3,6,0,0,52,0,0,0,,,,,,,,,,,,13,13,0,6,6,0,7,7,0,46,34,20,0,,,,,,,,,0,0,100,0,0,100,,,
2023,102614,6640,4366,2872,3768,53,3,9,4,3,0,12,10,7,3,62,11,5638,770,329,2928,1611,2495,597,177,1502,219,3143,173,152,1426,1392,53,3,9,4,3,1,13,10,7,1,62,1002,377,625,57,2,8,3,3,0,6,8,6,10,63,2997,2157,840,783,509,274,2214,1648,566,13,48,38,1,621,139,9,1,81,18,1,0,46,30,24,48,31,21,36,20,44
2023,102632,1918,1072,514,1404,55,1,8,5,4,0,12,12,7,1,67,5,1678,148,113,659,758,467,89,69,270,39,1211,59,44,389,719,53,1,9,5,5,0,12,12,7,1,65,240,47,193,69,3,4,4,3,1,9,6,4,2,81,968,747,221,149,111,38,819,636,183,14,38,45,3,123,24,1,0,83,16,1,0,49,20,31,48,19,33,55,30,16
2023,102669,578,443,357,221,35,3,8,7,6,1,21,11,13,1,75,6,437,30,74,296,37,315,25,57,218,15,122,5,17,78,22,34,3,9,8,7,1,22,11,11,1,73,141,42,99,39,0,6,4,3,1,19,11,19,1,79,364,237,127,186,152,34,178,85,93,2,43,55,0,,,,,,,,,15,26,59,18,32,51,8,9,84
2023,102711,452,250,148,304,50,2,3,2,1,1,25,8,12,0,21,28,452,390,0,62,0,148,126,0,22,0,304,264,0,40,0,50,2,3,2,1,1,25,8,12,0,21,0,0,0,,,,,,,,,,,,219,219,0,62,62,0,157,157,0,8,43,48,1,,,,,,,,,0,0,100,0,0,100,,,
2023,102845,2277,2277,2277,0,38,8,23,8,4,3,10,9,3,1,71,27,2277,625,64,1588,0,2277,625,64,1588,0,0,0,0,0,0,38,8,23,8,4,3,10,9,3,1,71,0,0,0,,,,,,,,,,,,1272,1272,0,1272,1272,0,0,0,0,1,43,56,0,,,,,,,,,30,70,0,30,70,0,,,
2023,103501,255,255,255,0,25,10,8,19,15,4,25,11,1,0,87,71,255,180,0,75,0,255,180,0,75,0,0,0,0,0,0,25,10,8,19,15,4,25,11,1,0,87,0,0,0,,,,,,,,,,,,182,182,0,182,182,0,0,0,0,0,27,71,1,,,,,,,,,0,0,100,0,0,100,,,
2023,103741,213,174,149,64,31,5,50,2,2,0,2,10,0,0,96,34,213,97,0,116,0,149,72,0,77,0,64,25,0,39,0,31,5,50,2,2,0,2,10,0,0,96,0,0,0,,,,,,,,,,,,88,88,0,52,52,0,36,36,0,0,58,42,0,97,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2023,103893,1088,1088,1088,0,15,8,57,2,2,0,5,1,11,1,72,18,1088,193,111,783,1,1088,193,111,783,1,0,0,0,0,0,15,8,57,2,2,0,5,1,11,1,72,0,0,0,,,,,,,,,,,,527,527,0,527,527,0,0,0,0,0,51,48,0,,,,,,,,,17,22,60,17,22,60,,,
2023,103909,492,492,492,0,26,8,45,2,2,0,6,1,12,0,73,13,492,62,19,411,0,492,62,19,411,0,0,0,0,0,0,26,8,45,2,2,0,6,1,12,0,73,0,0,0,,,,,,,,,,,,267,267,0,267,267,0,0,0,0,0,46,54,0,,,,,,,,,0,25,75,0,25,75,,,
2023,103927,437,437,437,0,14,7,70,3,2,1,2,1,3,0,64,24,437,107,13,317,0,437,107,13,317,0,0,0,0,0,0,14,7,70,3,2,1,2,1,3,0,64,0,0,0,,,,,,,,,,,,189,189,0,189,189,0,0,0,0,0,57,43,0,,,,,,,,,0,29,71,0,29,71,,,
2023,103954,49,49,49,0,24,12,49,2,2,0,0,12,0,0,96,14,49,7,0,42,0,49,7,0,42,0,0,0,0,0,0,24,12,49,2,2,0,0,12,0,0,96,0,0,0,,,,,,,,,,,,25,25,0,25,25,0,0,0,0,0,49,51,0,,,,,,,,,0,0,100,0,0,100,,,
2023,103963,513,513,513,0,27,10,45,1,0,0,12,6,0,0,15,32,513,164,0,349,0,513,164,0,349,0,0,0,0,0,0,27,10,45,1,0,0,12,6,0,0,15,0,0,0,,,,,,,,,,,,243,243,0,243,243,0,0,0,0,0,52,47,0,,,,,,,,,0,3,97,0,3,97,,,
2023,104090,751,751,751,0,21,12,32,3,3,1,6,1,25,0,89,9,714,62,158,494,0,714,62,158,494,0,0,0,0,0,0,19,12,33,3,2,1,6,1,25,0,89,37,37,0,49,3,22,8,8,0,8,0,11,0,86,513,479,34,513,479,34,0,0,0,1,32,67,0,,,,,,,,,33,57,10,30,60,11,100,0,0
2023,104151,79593,74318,70971,8622,40,4,23,8,8,0,1,4,4,16,48,21,65174,14102,3991,46305,776,59707,13987,3405,42159,156,5467,115,586,4146,620,43,4,26,9,9,0,1,5,4,8,48,14419,11264,3155,28,3,9,5,5,0,1,2,1,51,44,13328,4990,8338,9151,3347,5804,4177,1643,2534,3,90,8,0,8611,4448,1034,9,61,32,7,0,5,53,42,6,61,34,3,17,80
