survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2019,136516,10827,6675,3866,6961,48,16,26,3,3,0,0,4,1,1,65,8,10827,1529,573,6191,2534,3866,841,247,1867,911,6961,688,326,4324,1623,48,16,26,3,3,0,0,4,1,1,65,0,0,0,,,,,,,,,,,,3142,3142,0,688,688,0,2454,2454,0,18,52,29,0,1432,8,0,89,94,1,0,6,20,30,50,20,30,50,,,
2019,136659,572,323,197,375,80,6,6,2,2,0,1,5,0,0,42,15,572,173,0,154,245,197,86,0,111,0,375,87,0,43,245,80,6,6,2,2,0,1,5,0,0,42,0,0,0,,,,,,,,,,,,109,109,0,101,101,0,8,8,0,64,17,19,0,,,,,,,,,0,0,100,0,0,100,,,
2019,136701,131,115,105,26,40,2,31,5,5,0,0,0,0,23,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,131,105,26,40,2,31,5,5,0,0,0,0,23,2,109,0,109,85,0,85,24,0,24,,,,,,,,,,,,,0,15,85,,,,0,15,85
2019,136765,399,356,334,65,35,18,42,1,1,0,1,3,0,0,50,80,399,379,0,20,0,334,321,0,13,0,65,58,0,7,0,35,18,42,1,1,0,1,3,0,0,50,0,0,0,,,,,,,,,,,,243,243,0,178,178,0,65,65,0,0,39,61,0,,,,,,,,,0,0,100,0,0,100,,,
2019,136774,1658,1626,1605,53,47,4,15,9,9,0,0,4,3,17,70,27,1658,442,67,1144,5,1605,440,65,1097,3,53,2,2,47,2,47,4,15,9,9,0,0,4,3,17,70,0,0,0,,,,,,,,,,,,96,96,0,81,81,0,15,15,0,2,93,6,0,,,,,,,,,0,0,100,0,0,100,,,
2019,136826,514,382,316,198,13,25,60,3,2,1,0,0,0,0,40,26,514,215,0,299,0,316,134,0,182,0,198,81,0,117,0,13,25,60,3,2,1,0,0,0,0,40,0,0,0,,,,,,,,,,,,200,200,0,107,107,0,93,93,0,1,59,40,0,,,,,,,,,0,0,100,0,0,100,,,
2019,136950,3127,2901,2760,367,55,5,19,4,3,0,0,4,5,9,60,21,2598,556,91,1951,0,2482,556,91,1835,0,116,0,0,116,0,54,5,20,3,3,0,0,4,3,9,60,529,278,251,57,5,15,4,4,0,0,1,10,8,59,620,224,396,315,142,173,305,82,223,1,90,9,0,287,207,62,0,52,37,11,0,0,0,100,0,0,100,0,0,100
2019,137023,372,359,353,19,73,17,6,1,1,0,1,0,1,0,52,79,372,305,0,67,0,353,294,0,59,0,19,11,0,8,0,73,17,6,1,1,0,1,0,1,0,52,0,0,0,,,,,,,,,,,,141,141,0,136,136,0,5,5,0,2,58,40,0,,,,,,,,,0,0,100,0,0,100,,,
2019,137032,10912,9562,8693,2219,34,29,14,2,1,0,0,1,16,4,62,10,7843,782,1001,5912,148,5866,781,801,4262,22,1977,1,200,1650,126,32,29,15,2,1,0,0,1,17,4,60,3069,2827,242,37,29,11,1,1,0,0,2,16,3,65,7528,4733,2795,5634,3062,2572,1894,1671,223,0,39,60,0,492,174,116,0,63,22,15,0,59,13,28,53,15,32,77,7,16
2019,137078,28853,16917,8841,20012,60,13,16,4,4,0,0,4,2,1,62,7,28853,3867,1625,18416,4945,8841,2095,515,5100,1131,20012,1772,1110,13316,3814,60,13,16,4,4,0,0,4,2,1,62,0,0,0,,,,,,,,,,,,13142,13142,0,2992,2992,0,10150,10150,0,10,43,46,1,3763,46,0,58,97,1,0,1,36,23,41,36,23,41,,,
2019,137087,742,674,639,103,44,36,13,3,3,0,0,3,0,1,45,23,742,239,0,503,0,639,167,0,472,0,103,72,0,31,0,44,36,13,3,3,0,0,3,0,1,45,0,0,0,,,,,,,,,,,,377,377,0,360,360,0,17,17,0,5,44,51,0,,,,,,,,,17,0,83,17,0,83,,,
2019,137096,14915,9791,6325,8590,55,14,19,4,4,0,0,5,2,2,56,13,14915,3066,1460,8305,2084,6325,1902,664,3079,680,8590,1164,796,5226,1404,55,14,19,4,4,0,0,5,2,2,56,0,0,0,,,,,,,,,,,,3543,3543,0,847,847,0,2696,2696,0,7,69,24,0,2889,51,126,0,94,2,4,0,15,23,62,15,23,62,,,
2019,137120,1038,620,408,630,67,8,21,2,2,0,0,1,0,1,41,24,1038,287,0,179,572,408,253,0,150,5,630,34,0,29,567,67,8,21,2,2,0,0,1,0,1,41,0,0,0,,,,,,,,,,,,215,215,0,188,188,0,27,27,0,35,44,21,0,,,,,,,,,0,0,100,0,0,100,,,
2019,137209,17754,10595,5752,12002,46,15,26,4,3,0,0,4,2,2,57,11,17754,3022,1356,10974,2402,5752,1944,411,3224,173,12002,1078,945,7750,2229,46,15,26,4,3,0,0,4,2,2,57,0,0,0,,,,,,,,,,,,6141,6141,0,1312,1312,0,4829,4829,0,8,57,35,0,2950,38,0,34,98,1,0,1,25,26,49,25,26,49,,,
2019,137245,1833,1833,1833,0,15,51,28,3,2,0,0,2,0,0,45,37,1833,680,0,853,300,1833,680,0,853,300,0,0,0,0,0,15,51,28,3,2,0,0,2,0,0,45,0,0,0,,,,,,,,,,,,916,916,0,916,916,0,0,0,0,10,40,50,0,,,,,,,,,13,11,76,13,11,76,,,
2019,137272,68,68,68,0,43,0,22,1,0,1,0,0,3,31,1,15,46,7,2,37,0,46,7,2,37,0,0,0,0,0,0,35,0,24,2,0,2,0,0,4,35,2,22,22,0,59,0,18,0,0,0,0,0,0,23,0,23,8,15,23,8,15,0,0,0,0,80,20,0,,,,,,,,,10,0,90,0,0,100,32,0,68
2019,137281,7392,4159,1972,5420,68,9,12,3,2,0,0,5,3,0,63,9,7392,1037,299,3342,2714,1972,640,117,1010,205,5420,397,182,2332,2509,68,9,12,3,2,0,0,5,3,0,63,0,0,0,,,,,,,,,,,,1629,1629,0,332,332,0,1297,1297,0,31,47,22,0,1016,13,0,8,98,1,0,1,21,23,56,21,23,56,,,
2019,137315,2809,1689,932,1877,45,9,38,2,2,0,0,2,2,2,63,10,2809,519,22,1512,756,932,283,12,487,150,1877,236,10,1025,606,45,9,38,2,2,0,0,2,2,2,63,0,0,0,,,,,,,,,,,,686,686,0,183,183,0,503,503,0,22,53,24,0,,,,,,,,,13,29,58,13,29,58,,,
2019,137351,44246,36715,31973,12273,47,9,19,7,7,0,0,4,4,10,56,15,32684,5139,3354,23272,919,25457,5050,2347,17753,307,7227,89,1007,5519,612,46,10,21,7,7,0,0,4,4,7,55,11562,6516,5046,48,8,12,7,7,0,0,2,4,19,60,13863,5441,8422,6325,2218,4107,7538,3223,4315,0,83,17,0,4384,457,249,49,85,9,5,1,13,42,45,10,51,39,24,15,62
