survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2015,101240,5018,3396,2576,2442,71,19,3,1,0,0,1,3,1,2,60,19,5018,1190,326,3097,405,2576,947,170,1408,51,2442,243,156,1689,354,71,19,3,1,0,0,1,3,1,2,60,0,0,0,,,,,,,,,,,,1658,1658,0,639,639,0,1019,1019,0,5,62,33,0,1133,10,19,28,95,1,2,2,10,31,59,10,31,59,,,
2015,101277,91,86,83,8,88,2,10,0,0,0,0,0,0,0,100,57,91,54,0,37,0,83,52,0,31,0,8,2,0,6,0,88,2,10,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,25,25,0,22,22,0,3,3,0,0,73,27,0,,,,,,,,,0,0,100,0,0,100,,,
2015,101286,4769,3037,2161,2608,66,29,2,1,1,0,1,1,0,0,65,16,4769,974,340,2859,596,2161,746,171,1227,17,2608,228,169,1632,579,66,29,2,1,1,0,1,1,0,0,65,0,0,0,,,,,,,,,,,,1618,1618,0,646,646,0,972,972,0,9,57,34,0,,,,,,,,,5,14,81,5,14,81,,,
2015,101295,5418,3597,2677,2741,85,6,4,1,1,0,1,0,2,1,62,16,5418,1113,349,3359,597,2677,875,209,1507,86,2741,238,140,1852,511,85,6,4,1,1,0,1,0,2,1,62,0,0,0,,,,,,,,,,,,1430,1430,0,524,524,0,906,906,0,8,65,26,0,1100,12,1,0,99,1,0,0,11,30,58,11,30,58,,,
2015,101301,1591,1131,898,693,21,75,1,0,0,0,0,0,2,0,66,16,1591,297,96,990,208,898,262,50,568,18,693,35,46,422,190,21,75,1,0,0,0,0,0,2,0,66,0,0,0,,,,,,,,,,,,438,438,0,180,180,0,258,258,0,10,63,28,0,,,,,,,,,23,27,50,23,27,50,,,
2015,101365,370,256,182,188,37,51,3,1,0,1,0,4,3,0,51,7,361,71,71,218,1,181,24,19,138,0,180,47,52,80,1,37,51,3,1,0,1,0,4,3,0,51,9,1,8,33,67,0,0,0,0,0,0,0,0,56,267,258,9,140,139,1,127,119,8,0,28,72,0,,,,,,,,,0,18,82,0,16,84,0,100,0
2015,101435,1166,1002,896,270,63,22,3,1,1,0,1,3,7,0,50,22,1166,252,133,775,6,896,252,49,593,2,270,0,84,182,4,63,22,3,1,1,0,1,3,7,0,50,0,0,0,,,,,,,,,,,,256,256,0,60,60,0,196,196,0,0,78,22,0,174,78,0,0,69,31,0,0,0,0,100,0,0,100,,,
2015,101453,92,58,37,55,77,11,2,0,0,0,3,2,2,2,3,10,58,7,13,38,0,31,6,4,21,0,27,1,9,17,0,76,16,2,0,0,0,3,2,0,2,5,34,6,28,79,3,3,0,0,0,3,3,6,3,0,62,33,29,12,9,3,50,24,26,0,41,57,2,,,,,,,,,49,17,34,53,19,28,41,15,44
2015,101462,996,656,484,512,38,50,3,1,1,0,1,3,2,1,57,15,996,242,93,485,176,484,152,59,272,1,512,90,34,213,175,38,50,3,1,1,0,1,3,2,1,57,0,0,0,,,,,,,,,,,,469,469,0,263,263,0,206,206,0,15,37,47,1,226,8,0,8,93,3,0,3,0,21,79,0,21,79,,,
2015,101471,422,386,368,54,41,56,1,0,0,0,0,0,0,0,18,47,422,210,5,207,0,368,198,4,166,0,54,12,1,41,0,41,56,1,0,0,0,0,0,0,0,18,0,0,0,,,,,,,,,,,,340,340,0,292,292,0,48,48,0,0,19,81,0,,,,,,,,,0,0,100,0,0,100,,,
2015,101480,8314,6688,5640,2674,70,22,1,1,1,0,1,0,3,3,58,14,7383,1049,516,5060,758,5461,1021,357,4017,66,1922,28,159,1043,692,71,21,1,1,1,0,1,0,3,2,57,931,179,752,67,25,1,1,0,0,1,0,2,4,63,2072,1327,745,761,643,118,1311,684,627,8,73,18,0,852,195,2,0,81,19,0,0,17,0,83,11,0,89,64,0,36
2015,101499,1098,771,606,492,57,31,1,2,2,0,2,2,6,0,55,29,1098,358,112,566,62,606,319,58,227,2,492,39,54,339,60,57,31,1,2,2,0,2,2,6,0,55,0,0,0,,,,,,,,,,,,419,419,0,196,196,0,223,223,0,3,59,38,0,309,41,0,8,86,11,0,2,3,25,72,3,25,72,,,
2015,101505,8821,4849,2842,5979,69,20,4,2,2,0,0,3,0,2,61,12,8821,1639,947,4795,1440,2842,1063,384,1378,17,5979,576,563,3417,1423,69,20,4,2,2,0,0,3,0,2,61,0,0,0,,,,,,,,,,,,2731,2731,0,603,603,0,2128,2128,0,10,58,31,0,1538,23,27,51,94,1,2,3,14,20,66,14,20,66,,,
2015,101514,9985,5813,3704,6281,68,17,4,3,3,0,2,4,1,1,54,12,9985,1888,596,6063,1438,3704,1189,283,2124,108,6281,699,313,3939,1330,68,17,4,3,3,0,2,4,1,1,54,0,0,0,,,,,,,,,,,,3434,3434,0,906,906,0,2528,2528,0,7,59,34,0,1832,37,0,19,97,2,0,1,17,25,58,17,25,58,,,
2015,101541,374,298,249,125,78,16,1,1,1,0,1,1,1,2,96,17,374,64,20,289,1,249,63,12,174,0,125,1,8,115,1,78,16,1,1,1,0,1,1,1,2,96,0,0,0,,,,,,,,,,,,128,128,0,33,33,0,95,95,0,2,64,34,0,56,8,0,0,88,13,0,0,22,2,76,22,2,76,,,
2015,101569,3172,2232,1757,1415,16,81,1,1,1,0,0,1,0,0,59,20,3172,799,345,1859,169,1757,620,185,948,4,1415,179,160,911,165,16,81,1,1,1,0,0,1,0,0,59,0,0,0,,,,,,,,,,,,1091,1091,0,412,412,0,679,679,0,3,62,34,1,784,15,0,0,98,2,0,0,7,17,76,7,17,76,,,
2015,101587,4032,3801,3656,376,48,40,1,0,0,0,0,2,4,4,70,22,1915,420,228,1265,2,1704,417,211,1076,0,211,3,17,189,2,45,40,2,0,0,0,0,2,4,6,55,2117,1952,165,51,40,1,0,0,0,1,1,4,2,83,2243,275,1968,2004,183,1821,239,92,147,2,84,14,0,,,,,,,,,51,2,47,9,2,89,89,2,9
2015,101602,1732,1268,1034,698,72,23,1,0,0,0,1,1,1,0,55,26,1732,492,140,780,320,1034,445,96,491,2,698,47,44,289,318,72,23,1,0,0,0,1,1,1,0,55,0,0,0,,,,,,,,,,,,330,330,0,163,163,0,167,167,0,13,67,19,0,469,20,0,3,95,4,0,1,2,37,60,2,37,60,,,
2015,101648,457,452,449,8,61,21,9,3,2,0,1,5,1,0,21,60,457,275,20,155,7,449,275,19,155,0,8,0,1,0,7,61,21,9,3,2,0,1,5,1,0,21,0,0,0,,,,,,,,,,,,6,6,0,3,3,0,3,3,0,0,98,1,0,113,160,0,2,41,58,0,1,0,0,100,0,0,100,,,
2015,101675,1873,1831,1804,69,2,97,1,0,0,0,0,1,0,0,50,23,1873,424,173,1272,4,1804,423,163,1217,1,69,1,10,55,3,2,97,1,0,0,0,0,1,0,0,50,0,0,0,,,,,,,,,,,,270,270,0,233,233,0,37,37,0,0,85,14,0,,,,,,,,,0,0,100,0,0,100,,,
2015,101693,1566,1413,1316,250,60,24,2,1,1,0,2,3,4,4,65,20,1442,289,141,1007,5,1283,287,123,873,0,159,2,18,134,5,62,23,2,1,1,0,2,3,4,5,63,124,33,91,43,43,0,3,3,0,2,0,10,0,82,409,304,105,212,188,24,197,116,81,1,77,21,0,,,,,,,,,4,35,61,4,37,59,3,12,85
2015,101709,3031,2695,2488,543,72,15,3,1,1,0,0,2,5,1,68,20,2564,505,157,1891,11,2302,501,151,1647,3,262,4,6,244,8,72,15,4,1,1,0,1,2,5,1,67,467,186,281,74,15,2,1,1,0,0,1,6,1,73,608,280,328,264,168,96,344,112,232,1,88,11,0,,,,,,,,,1,10,89,0,8,92,4,27,69
2015,101736,3700,2344,1658,2042,80,12,4,0,0,0,1,0,3,0,57,16,3700,718,168,2161,653,1658,606,90,960,2,2042,112,78,1201,651,80,12,4,0,0,0,1,0,3,0,57,0,0,0,,,,,,,,,,,,911,911,0,329,329,0,582,582,0,13,62,25,1,,,,,,,,,5,20,75,5,20,75,,,
2015,101879,7078,5992,5304,1774,70,13,2,2,1,0,1,2,5,4,59,19,6092,1173,594,3931,394,4983,1159,498,3316,10,1109,14,96,615,384,70,14,3,1,1,0,1,2,5,4,58,986,321,665,72,12,1,7,7,0,1,1,1,5,62,1714,872,842,671,425,246,1043,447,596,4,82,14,0,973,175,24,1,83,15,2,0,15,29,56,7,32,61,60,12,28
2015,101897,2700,1699,1193,1507,85,2,9,1,1,0,3,1,0,0,61,18,2700,591,79,1380,650,1193,477,44,653,19,1507,114,35,727,631,85,2,9,1,1,0,3,1,0,0,61,0,0,0,,,,,,,,,,,,605,605,0,232,232,0,373,373,0,18,60,22,0,583,4,1,3,99,1,0,1,9,36,55,9,36,55,,,
2015,101912,1749,1685,1643,106,1,83,3,0,0,0,1,0,4,7,58,20,1703,338,63,1286,16,1598,338,61,1197,2,105,0,2,89,14,1,84,3,0,0,0,1,0,4,7,58,46,45,1,22,59,7,9,9,0,0,0,2,2,63,285,251,34,230,197,33,55,54,1,2,84,15,0,59,262,17,0,17,78,5,0,1,3,96,1,4,96,0,0,100
2015,101949,1386,1009,818,568,54,42,1,0,0,0,1,1,1,0,58,28,1386,438,95,618,235,818,384,62,370,2,568,54,33,248,233,54,42,1,0,0,0,1,1,1,0,58,0,0,0,,,,,,,,,,,,216,216,0,70,70,0,146,146,0,12,73,16,0,423,15,0,0,97,3,0,0,2,21,77,2,21,77,,,
2015,101958,25,15,9,16,92,0,8,0,0,0,0,0,0,0,92,0,25,0,0,25,0,9,0,0,9,0,16,0,0,16,0,92,0,8,0,0,0,0,0,0,0,92,0,0,0,,,,,,,,,,,,20,20,0,7,7,0,13,13,0,0,20,80,0,,,,,,,,,100,0,0,100,0,0,,,
2015,101994,571,358,250,321,46,52,0,0,0,0,1,1,0,0,60,12,571,75,104,243,149,250,67,59,123,1,321,8,45,120,148,46,52,0,0,0,0,1,1,0,0,60,0,0,0,,,,,,,,,,,,202,202,0,97,97,0,105,105,0,22,43,35,0,,,,,,,,,0,60,40,0,60,40,,,
2015,102030,3111,2105,1597,1514,28,63,2,2,2,0,1,1,1,3,60,20,3111,773,293,1635,410,1597,624,180,792,1,1514,149,113,843,409,28,63,2,2,2,0,1,1,1,3,60,0,0,0,,,,,,,,,,,,1123,1123,0,497,497,0,626,626,0,10,54,36,1,716,33,19,5,93,4,2,1,3,14,83,3,14,83,,,
2015,102049,5206,5009,4885,321,80,8,4,2,2,0,0,1,1,3,63,26,3168,826,135,2184,23,3040,826,107,2102,5,128,0,28,82,18,81,7,5,1,1,0,0,2,1,3,65,2038,1845,193,78,10,2,3,3,0,1,1,3,2,60,1343,162,1181,1101,92,1009,242,70,172,1,94,5,0,,,,,,,,,11,13,76,0,11,88,28,15,58
2015,102058,333,284,253,80,5,95,0,0,0,0,0,0,1,0,48,33,314,141,66,105,2,238,103,59,74,2,76,38,7,31,0,5,94,0,0,0,0,0,0,1,0,49,19,15,4,0,100,0,0,0,0,0,0,0,0,21,174,159,15,107,96,11,67,63,4,1,44,52,3,,,,,,,,,0,0,100,0,0,100,0,0,100
2015,102067,4834,3086,2202,2632,57,35,0,1,1,0,0,2,4,1,55,15,4834,1144,317,3017,356,2202,707,166,1308,21,2632,437,151,1709,335,57,35,0,1,1,0,0,2,4,1,55,0,0,0,,,,,,,,,,,,1034,1034,0,347,347,0,687,687,0,3,76,21,0,1075,40,1,28,94,3,0,2,6,12,82,6,12,82,,,
2015,102076,2456,1853,1548,908,78,7,9,1,1,0,2,0,2,1,61,24,2456,652,127,1399,278,1548,589,65,886,8,908,63,62,513,270,78,7,9,1,1,0,2,0,2,1,61,0,0,0,,,,,,,,,,,,573,573,0,251,251,0,322,322,0,7,70,23,0,622,17,0,13,95,3,0,2,23,50,27,23,50,27,,,
2015,102094,16211,14558,13481,2730,61,21,3,4,3,0,1,2,3,5,62,18,11524,2105,938,8336,145,9380,2084,817,6472,7,2144,21,121,1864,138,59,24,3,3,3,0,1,3,2,5,56,4687,4101,586,66,15,2,4,4,0,1,1,4,6,75,6041,2290,3751,4409,1218,3191,1632,1072,560,1,79,20,0,1619,382,104,0,77,18,5,0,20,20,60,2,25,73,64,6,30
2015,102234,1479,1387,1330,149,69,13,4,1,1,0,1,5,4,3,60,31,1352,417,44,886,5,1323,416,42,865,0,29,1,2,21,5,68,13,4,1,1,0,1,5,4,3,60,127,7,120,77,14,2,2,2,0,2,0,0,2,55,127,37,90,20,17,3,107,20,87,1,96,3,0,172,237,8,0,41,57,2,0,3,2,96,0,2,98,29,3,68
2015,102261,151,125,109,42,58,36,3,0,0,0,1,0,1,1,40,6,151,11,21,119,0,109,9,14,86,0,42,2,7,33,0,58,36,3,0,0,0,1,0,1,1,40,0,0,0,,,,,,,,,,,,89,89,0,59,59,0,30,30,0,0,40,59,1,,,,,,,,,0,5,95,0,5,95,,,
2015,102270,895,834,795,100,6,91,1,0,0,0,0,0,0,2,50,27,895,249,44,550,52,795,244,41,484,26,100,5,3,66,26,6,91,1,0,0,0,0,0,0,2,50,0,0,0,,,,,,,,,,,,66,66,0,50,50,0,16,16,0,1,92,7,0,,,,,,,,,0,0,100,0,0,100,,,
2015,102298,989,902,846,143,3,89,4,0,0,0,0,0,3,0,47,32,989,350,0,569,70,846,320,0,526,0,143,30,0,43,70,3,89,4,0,0,0,0,0,3,0,47,0,0,0,,,,,,,,,,,,83,83,0,75,75,0,8,8,0,5,86,9,0,,,,,,,,,0,14,86,0,14,86,,,
2015,102313,1401,973,756,645,37,61,1,1,1,0,0,0,0,0,49,18,1401,334,191,757,119,756,248,94,412,2,645,86,97,345,117,37,61,1,1,1,0,0,0,0,0,49,0,0,0,,,,,,,,,,,,523,523,0,275,275,0,248,248,0,6,56,37,0,333,0,0,1,100,0,0,0,0,14,85,0,14,85,,,
2015,102368,17765,13089,10097,7668,50,33,4,1,1,0,1,3,5,4,62,12,14190,1861,983,11221,125,8959,1699,696,6562,2,5231,162,287,4659,123,53,31,4,1,1,0,1,3,4,4,60,3575,1138,2437,37,40,4,1,1,0,1,2,9,6,69,9261,6155,3106,3223,2352,871,6038,3803,2235,1,55,43,0,1329,424,95,13,71,23,5,1,38,12,50,35,13,52,49,8,42
2015,102377,2996,2924,2879,117,1,88,0,1,1,0,0,0,9,0,60,24,2486,596,60,1830,0,2430,595,60,1775,0,56,1,0,55,0,0,90,0,1,1,0,0,0,8,0,62,510,449,61,5,76,0,3,3,0,0,0,14,1,55,198,104,94,167,93,74,31,11,20,0,96,4,0,,,,,,,,,0,0,100,0,0,100,2,0,98
2015,102395,319,169,74,245,58,19,8,1,1,0,1,1,12,0,27,0,129,0,13,91,25,19,0,2,17,0,110,0,11,74,25,50,15,11,1,1,0,0,2,22,0,18,190,55,135,64,22,5,1,1,1,1,1,5,0,33,269,97,172,67,17,50,202,80,122,0,21,79,0,,,,,,,,,98,2,0,100,0,0,97,3,0
2015,102429,3619,2387,1765,1854,82,13,2,0,0,0,0,1,1,0,60,17,3619,735,241,2099,544,1765,600,105,1052,8,1854,135,136,1047,536,82,13,2,0,0,0,0,1,1,0,60,0,0,0,,,,,,,,,,,,896,896,0,315,315,0,581,581,0,11,64,25,0,659,16,0,60,90,2,0,8,9,16,75,9,16,75,,,
2015,102553,16798,11283,7597,9201,57,3,7,8,7,1,6,9,7,2,58,8,15917,1887,758,9703,3569,7354,1339,417,5081,517,8563,548,341,4622,3052,57,3,7,8,7,1,6,10,7,2,58,881,243,638,70,3,7,4,4,1,6,5,3,2,66,7625,6827,798,2273,2082,191,5352,4745,607,4,53,43,1,1767,86,30,4,94,5,2,0,15,28,57,14,29,57,34,14,52
2015,102580,33,25,20,13,79,3,6,0,0,0,9,3,0,0,36,15,33,5,7,16,5,20,5,6,9,0,13,0,1,7,5,79,3,6,0,0,0,9,3,0,0,36,0,0,0,,,,,,,,,,,,9,9,0,2,2,0,7,7,0,0,71,29,0,,,,,,,,,0,3,97,0,3,97,,,
2015,102614,8638,5803,3926,4712,44,2,5,2,1,0,13,4,27,3,57,9,7533,866,450,4116,2101,3398,697,280,2330,91,4135,169,170,1786,2010,43,2,5,2,1,0,15,4,27,2,58,1105,528,577,52,1,3,2,2,0,5,3,21,12,56,4328,3412,916,1239,851,388,3089,2561,528,5,49,45,1,760,89,14,3,88,10,2,0,26,20,54,23,19,58,45,28,28
2015,102632,2800,1593,794,2006,55,1,5,4,3,1,9,6,18,1,67,6,2475,199,149,1024,1103,715,145,72,425,73,1760,54,77,599,1030,53,1,6,4,3,1,10,7,19,1,66,325,79,246,68,1,1,2,2,1,6,5,14,2,73,1703,1402,301,303,239,64,1400,1163,237,4,38,57,1,185,12,2,0,93,6,1,0,51,14,34,48,14,38,77,16,7
2015,102669,522,372,278,244,56,3,2,2,2,0,17,8,11,0,66,14,288,42,40,178,28,204,39,23,118,24,84,3,17,60,4,56,3,2,2,2,0,18,10,7,0,66,234,74,160,55,3,2,2,2,0,15,7,16,0,67,344,130,214,116,56,60,228,74,154,9,45,46,0,,,,,,,,,14,12,74,25,20,55,0,3,97
2015,102711,970,495,255,715,53,1,4,2,2,0,17,5,16,1,18,18,970,833,0,137,0,255,177,0,78,0,715,656,0,59,0,53,1,4,2,2,0,17,5,16,1,18,0,0,0,,,,,,,,,,,,335,335,0,99,99,0,236,236,0,1,36,62,2,,,,,,,,,0,0,100,0,0,100,,,
2015,102845,1945,1942,1940,5,43,5,30,5,5,0,4,5,7,0,74,30,1935,579,194,1137,25,1935,579,194,1137,25,0,0,0,0,0,43,5,30,5,5,0,4,5,7,0,74,10,5,5,30,30,10,0,0,0,10,20,0,0,70,1213,1203,10,1208,1203,5,5,0,5,0,38,62,0,,,,,,,,,24,72,4,24,72,4,100,0,0
2015,103501,378,378,378,0,38,9,11,21,21,0,19,1,1,0,81,62,378,233,0,145,0,378,233,0,145,0,0,0,0,0,0,38,9,11,21,21,0,19,1,1,0,81,0,0,0,,,,,,,,,,,,208,208,0,208,208,0,0,0,0,0,45,55,0,,,,,,,,,0,0,100,0,0,100,,,
2015,103723,23,21,19,4,30,9,17,0,0,0,4,0,39,0,13,0,23,0,0,23,0,19,0,0,19,0,4,0,0,4,0,30,9,17,0,0,0,4,0,39,0,13,0,0,0,,,,,,,,,,,,13,13,0,11,11,0,2,2,0,0,43,57,0,,,,,,,,,0,17,83,0,17,83,,,
2015,103741,115,91,76,39,26,10,53,3,2,1,3,2,4,0,94,20,115,32,0,83,0,76,23,0,53,0,39,9,0,30,0,26,10,53,3,2,1,3,2,4,0,94,0,0,0,,,,,,,,,,,,53,53,0,31,31,0,22,22,0,1,53,46,0,32,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2015,103778,416,315,258,158,24,3,6,3,3,0,0,1,33,31,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,416,258,158,24,3,6,3,3,0,0,1,33,31,32,368,0,368,213,0,213,155,0,155,,,,,,,,,,,,,32,1,67,,,,32,1,67
2015,103787,99,84,75,24,4,5,24,9,3,6,58,0,0,0,51,8,99,16,8,72,3,75,8,7,60,0,24,8,1,12,3,4,5,24,9,3,6,58,0,0,0,51,0,0,0,,,,,,,,,,,,37,37,0,24,24,0,13,13,0,0,62,38,0,,,,,,,,,11,10,79,11,10,79,,,
